Main Network Layers,Function,train MSE,test MSE,R2 Score,time,Level
1,I.10.7,0.001490349997766316,0.0009451573714613914,0.991389274597168,1.0339223999908427,Medium
1,I.11.19,0.03780815377831459,0.057936251163482666,0.818921685218811,6.547403699994902,Medium
1,I.12.11,0.018843242898583412,0.021916816011071205,0.8232394456863403,6.723954500004766,Medium
1,I.12.1,0.0009973939741030335,0.0008096005767583847,0.9921544194221497,0.136388300001272,Easy
1,I.12.2,4.9730851969798096e-06,3.900481897289865e-05,0.9645591378211975,6.027447200001916,Medium
1,I.12.4,3.2595544325886294e-05,3.1295883673010394e-05,0.9904078841209412,1.9241001999907894,Easy
1,I.12.5,0.0009530167444609106,0.0009803228313103318,0.9904999732971191,0.1810505000030389,Easy
1,I.13.12,9.655002213548869e-05,0.00010006718366639689,0.9921227097511292,1.5031998000049498,Medium
1,I.13.4,0.0007673935033380985,0.0007116443011909723,0.9929423928260803,0.33345599999302067,Medium
1,I.14.3,0.0003365364100318402,0.0003118554304819554,0.992260217666626,0.39491230000567157,Easy
1,I.14.4,5.50633340026252e-05,5.4914191423449665e-05,0.9935802221298218,0.20652740000514314,Easy
1,I.15.10,0.0011910832254216075,0.0010019056499004364,0.9907084107398987,0.32355689999531023,Medium
1,I.15.3t,0.003187244525179267,0.004538719542324543,0.990027666091919,4.340602099997341,Hard
1,I.15.3x,0.0063839443027973175,0.008191595785319805,0.9855108857154846,5.980307200006791,Hard
1,I.16.6,0.0037371087819337845,0.003456780454143882,0.9903355836868286,0.11616639999556355,Medium
1,I.18.12,0.0016228003660216928,0.0021206361707299948,0.9574006795883179,5.816681000011158,Easy
1,I.18.16,0.002837787615135312,0.0034108085092157125,0.8173850774765015,5.877759700000752,Easy
1,I.18.4,0.0011164442403241992,0.0012108420487493277,0.9929227828979492,0.23441479999746662,Medium
1,I.24.6,1.775760028976947e-05,2.1301837477949448e-05,0.9875571727752686,6.096781100000953,Medium
1,I.25.13,0.0023467361461371183,0.0019425456412136555,0.9938070774078369,0.1600758999993559,Easy
1,I.26.2,0.0017182407900691032,0.001328909071162343,0.9938784837722778,0.35001090000150725,Easy
1,I.27.6,0.0003118049062322825,0.00029973313212394714,0.9904384613037109,0.2700232000061078,Easy
1,I.29.16,0.021983008831739426,0.0272951889783144,0.8028659820556641,5.986373499996262,Hard
1,I.29.4,0.000971703149843961,0.0008558140834793448,0.9925630688667297,0.17743850000260863,Medium
1,I.30.3,0.018589168787002563,0.021365609019994736,0.8791379332542419,5.771266000010655,Hard
1,I.30.5,0.0009570796391926706,0.0008626058115623891,0.9945305585861206,0.0931101000023773,Easy
1,I.32.17,0.008394335396587849,3.5886621475219727,0.21199852228164673,6.427242499994463,Hard
1,I.32.5,0.0009294638293795288,0.007075130939483643,0.9526202082633972,6.042357599988463,Medium
1,I.34.10,0.003460795385763049,0.0025066875386983156,0.990522563457489,0.48641159999533556,Medium
1,I.34.14,0.0014133192598819733,0.0010175766656175256,0.9928904175758362,0.25296379999781493,Hard
1,I.34.27,0.0007419651374220848,0.000725630612578243,0.9929681420326233,0.20211539999581873,Medium
1,I.34.8,0.005120141431689262,0.0060094138607382774,0.8190817832946777,5.912912499989034,Medium
1,I.37.4,0.005896613001823425,0.006107147783041,0.9923228621482849,0.20433629999752156,Hard
1,I.38.12,0.13703109323978424,0.0991349145770073,0.9900761246681213,0.8085748000012245,Medium
1,I.39.10,0.000989375403150916,0.0008005943382158875,0.9925147891044617,0.13910300000861753,Medium
1,I.39.11,0.0005229226662777364,0.0005338616319932044,0.99114990234375,0.2482973000005586,Medium
1,I.39.22,0.0002888380840886384,0.0002361184306209907,0.9901213049888611,0.3492816999932984,Hard
1,I.40.1,0.0016408235533162951,0.0015138147864490747,0.9822222590446472,6.465071999991778,Hard
1,I.41.16,7.47354788472876e-05,8.370697469217703e-05,0.9905248284339905,0.3632484999980079,Hard
1,I.43.16,0.00019743146549444646,0.0001713992387522012,0.9928290247917175,0.351550599996699,Easy
1,I.43.31,0.00021073975949548185,0.00022720643028151244,0.9905080199241638,0.1583297000033781,Medium
1,I.43.43,0.000709128740709275,0.0006640884093940258,0.990739643573761,0.23773259999870788,Medium
1,I.44.4,9.165937808575109e-05,0.00011332543363096192,0.9912851452827454,0.9430881000007503,Hard
1,I.47.23,0.00035214811214245856,0.0002980178687721491,0.9929643869400024,0.2358682000049157,Easy
1,I.50.26,0.0031024052295833826,0.004284183494746685,0.9814717173576355,5.970891200006008,Hard
1,I.6.20a,0.00010073502926388755,0.00010644317808328196,0.9945292472839355,0.19909150000603404,Hard
1,I.6.20b,0.00016630312893539667,0.00017409780411981046,0.9902366995811462,1.4389410000003409,Hard
1,I.6.20,0.00011087988968938589,0.00011550787894520909,0.9909334182739258,0.36843849999422673,Hard
1,I.9.18,0.00012147803499829024,0.0001963497925316915,0.751458466053009,6.687122900009854,Hard
1,II.10.9,0.0005054216599091887,0.0004114963812753558,0.993116021156311,0.23419499999727122,Easy
1,II.11.17,0.004340812563896179,0.005501421168446541,0.9430386424064636,6.5748195000051055,Hard
1,II.11.20,1.49279103425215e-05,1.34922565848683e-05,0.9925070405006409,2.4075570999993943,Hard
1,II.11.27,0.0005020934622734785,0.0013358703581616282,0.9907805919647217,0.6770603000040865,Hard
1,II.11.28,0.007218325510621071,0.006282132118940353,0.9911864399909973,0.2513833999983035,Hard
1,II.11.3,3.930081220460124e-05,3.324187491671182e-05,0.9914717078208923,0.6075586000079056,Medium
1,II.13.17,6.690000009257346e-05,8.468185114907101e-05,0.9901683330535889,0.8998694999900181,Easy
1,II.13.23,0.0019117176998406649,0.001032112049870193,0.9905970692634583,0.3252319000021089,Hard
1,II.13.34,0.0011732870480045676,0.0006318423547782004,0.9922782778739929,0.49660769999900367,Hard
1,II.15.4,0.0005245389183983207,0.0005387896089814603,0.9907288551330566,0.5363318000017898,Easy
1,II.15.5,0.00044477300252765417,0.000561411667149514,0.9903395771980286,0.2776635000045644,Easy
1,II.2.42,0.00013423601922113448,0.0001573871122673154,0.991902768611908,1.1539551000023494,Easy
1,II.21.32,4.2165662307525054e-05,0.01183324959129095,0.5842025279998779,6.400712999995449,Medium
1,II.24.17,0.0003906196216121316,0.00037929596146568656,0.9943679571151733,0.1826638000056846,Hard
1,II.27.16,0.000132406348711811,0.00013988596037961543,0.9919372200965881,0.5079935999965528,Easy
1,II.27.18,0.0002464688732288778,0.00022315683600027114,0.9934778809547424,0.5370393000048352,Easy
1,II.3.24,2.4218734324676916e-05,1.647109274927061e-05,0.9915828108787537,0.46041860000696033,Easy
1,II.34.11,6.73812028253451e-05,5.9482943470356986e-05,0.990045428276062,0.724291299993638,Easy
1,II.34.29a,3.822872713499237e-06,3.2448147067043465e-06,0.9904016256332397,1.8392313999938779,Medium
1,II.34.29b,7.03526457073167e-05,0.00011925438593607396,0.9903164505958557,1.9456904000107897,Easy
1,II.34.2a,1.3395923815551214e-05,1.0322994967282284e-05,0.9923659563064575,0.20668790000490844,Medium
1,II.34.2,5.515864540939219e-05,5.840263474965468e-05,0.9902404546737671,0.2393354000087129,Medium
