Main Network Layers,Function,train MSE,test MSE,R2 Score,time,Level
1,I.10.7,0.0017970423214137554,0.000901769963093102,0.9917845726013184,1.21804149998934,Medium
1,I.11.19,0.03942563384771347,0.06750510632991791,0.7890145182609558,6.519546700001229,Medium
1,I.12.11,0.010210424661636353,0.011130616068840027,0.9102308750152588,7.376118000014685,Medium
1,I.12.1,0.0010201741242781281,0.0008910434553399682,0.9913651943206787,0.35984810002264567,Easy
1,I.12.2,6.342600681819022e-05,0.00015643975348211825,0.8578546047210693,7.14671250001993,Medium
1,I.12.4,2.693444912438281e-05,2.8562097213580273e-05,0.9912458062171936,6.992974799999502,Easy
1,I.12.5,0.00109376001637429,0.0008440605015493929,0.9918204545974731,0.33998210000572726,Easy
1,I.13.12,0.00010032660065917298,0.00012440858699847013,0.9902065396308899,2.6732745000044815,Medium
1,I.13.4,0.000941511825658381,0.0009315483039245009,0.9907615184783936,0.4273650999821257,Medium
1,I.14.3,0.0004133009642828256,0.0003774764481931925,0.9906315803527832,0.922160599991912,Easy
1,I.14.4,8.387889829464257e-05,7.45939978514798e-05,0.9912794828414917,0.8527677999809384,Easy
1,I.15.10,0.0011216361308470368,0.0010389653034508228,0.9903647303581238,0.46980269998311996,Medium
1,I.15.3t,0.01076243631541729,0.01456915121525526,0.9679891467094421,7.047640999982832,Hard
1,I.15.3x,0.003371386555954814,0.00516005652025342,0.9908730387687683,6.33466990001034,Hard
1,I.16.6,0.003450338263064623,0.002960418350994587,0.9917232990264893,0.1583933999936562,Medium
1,I.18.12,0.0038420448545366526,0.003989900927990675,0.9198509454727173,6.498362600017572,Easy
1,I.18.16,0.0021417136304080486,0.0025531076826155186,0.8633064031600952,6.5690114999888465,Easy
1,I.18.4,0.0014453837648034096,0.0015277073252946138,0.9910708069801331,0.20985149999614805,Medium
1,I.24.6,1.3530551768781152e-05,1.4509583706967533e-05,0.9915246963500977,6.066446200013161,Medium
1,I.25.13,0.0038663509767502546,0.0027885008603334427,0.9911101460456848,0.2059323999856133,Easy
1,I.26.2,0.0022542818915098906,0.0021395294461399317,0.9901444315910339,0.3166985000134446,Easy
1,I.27.6,0.00028255587676540017,0.00028862900217063725,0.9907926917076111,0.48818699998082593,Easy
1,I.29.16,0.020986542105674744,0.026789281517267227,0.8065197467803955,7.5655372999899555,Hard
1,I.29.4,0.0011967860627919436,0.0008465348510071635,0.9926437139511108,0.23431140001048334,Medium
1,I.30.3,0.02274789661169052,0.02771446667611599,0.8432234525680542,6.977586499997415,Hard
1,I.30.5,0.0014187777414917946,0.0013200468383729458,0.9916301369667053,0.15920679998816922,Easy
1,I.32.17,0.0022375762928277254,3.6164729595184326,0.20589184761047363,7.4314581000071485,Hard
1,I.32.5,0.0009586439118720591,0.0037360729184001684,0.9749807715415955,6.875594500015723,Medium
1,I.34.10,0.003982867114245892,0.002496201079338789,0.9905622601509094,0.498282200016547,Medium
1,I.34.14,0.001749124494381249,0.0013987617567181587,0.9902271628379822,0.31387179999728687,Hard
1,I.34.27,0.000972992682363838,0.0006688123685307801,0.9935187697410583,0.20608350000111386,Medium
1,I.34.8,0.013979785144329071,0.019226644188165665,0.42116641998291016,6.918940599978669,Medium
1,I.37.4,0.0071870675310492516,0.007616518065333366,0.9904254674911499,0.5003400000277907,Hard
1,I.38.12,0.10415049642324448,0.08316502720117569,0.9916747808456421,1.3700855000060983,Medium
1,I.39.10,0.0010713449446484447,0.0009604731458239257,0.9910200238227844,0.1420854999742005,Medium
1,I.39.11,0.000626960361842066,0.0005808479618281126,0.9903709888458252,0.37665359998936765,Medium
1,I.39.22,0.00021694536553695798,0.00015972042456269264,0.9933176636695862,0.6170868999906816,Hard
1,I.40.1,0.0017190204234793782,0.0017040693201124668,0.9799879193305969,7.322416500013787,Hard
1,I.41.16,7.623985584359616e-05,7.45258221286349e-05,0.9915640950202942,0.5120682999840938,Hard
1,I.43.16,0.0002819618384819478,0.00021066420595161617,0.991186261177063,0.6285769000241999,Easy
1,I.43.31,0.00021256926993373781,0.0002363292151130736,0.9901268482208252,0.668463799986057,Medium
1,I.43.43,0.0005809826543554664,0.0005642283358611166,0.9921321868896484,0.5398710000154097,Medium
1,I.44.4,0.00010083405504701659,0.00012204600352561101,0.9906145334243774,2.0441756999935023,Hard
1,I.47.23,0.00042800899245776236,0.0004131463647354394,0.9902464151382446,0.4734312000218779,Easy
1,I.50.26,0.002945667365565896,0.003540680045261979,0.9846872091293335,6.709084000001894,Hard
1,I.6.20a,0.00018640831694938242,0.00018119961896445602,0.9906870126724243,0.18490580000798218,Hard
1,I.6.20b,0.00014455908967647702,0.0001604676799615845,0.9910010695457458,2.7995332999853417,Hard
1,I.6.20,0.00013389313244260848,0.00012317908112891018,0.9903312921524048,1.2733083000057377,Hard
1,I.9.18,0.0002767230907920748,0.0003153084544464946,0.600879430770874,7.410561099997722,Hard
1,II.10.9,0.000850875279866159,0.0005975915119051933,0.9900028109550476,0.3012901000038255,Easy
1,II.11.17,0.006741218734532595,0.013741882517933846,0.8577175140380859,6.946806100022513,Hard
1,II.11.20,1.6237167073995806e-05,1.7363083316013217e-05,0.9903573393821716,4.238780499988934,Hard
1,II.11.27,0.0005666782381013036,0.0014455975033342838,0.9900233149528503,1.2787581000011414,Hard
1,II.11.28,0.007178826257586479,0.004526462871581316,0.9936495423316956,0.33454290000372566,Hard
1,II.11.3,3.9567239582538605e-05,3.828473563771695e-05,0.9901779294013977,1.0639230000087991,Medium
1,II.13.17,0.00010260466660838574,8.133564551826566e-05,0.9905568361282349,0.6020430999924429,Easy
1,II.13.23,0.0017019740771502256,0.0010575370397418737,0.9903654456138611,0.9485520000162069,Hard
1,II.13.34,0.0011819179635494947,0.0006455028196796775,0.992111325263977,0.9505698999855667,Hard
1,II.15.4,0.00042766897240653634,0.0005143423331901431,0.9911495447158813,0.8499999999767169,Easy
1,II.15.5,0.00044915135367773473,0.0005185905611142516,0.9910764098167419,0.6019204999902286,Easy
1,II.2.42,0.00015837911632843316,0.00019296265963930637,0.9900724291801453,3.1128734000085387,Easy
1,II.21.32,3.054104672628455e-05,0.011111969128251076,0.609546959400177,6.875530199991772,Medium
1,II.24.17,0.0005065742880105972,0.00049322604900226,0.9926762580871582,0.20450410002376884,Hard
1,II.27.16,0.00013780839799437672,0.000144336954690516,0.9916806817054749,0.7960346000036225,Easy
1,II.27.18,0.0003975460713263601,0.0003107384836766869,0.9909182190895081,0.5611642000149004,Easy
1,II.3.24,2.8141734219389036e-05,2.4347462385776453e-05,0.9875577688217163,6.1925423000066075,Easy
1,II.34.11,6.273855251492932e-05,5.176787817617878e-05,0.9913365840911865,1.4032986000238452,Easy
1,II.34.29a,3.922848463844275e-06,3.2218490559898783e-06,0.9904695749282837,1.8277970999770332,Medium
1,II.34.29b,7.956824993016198e-05,0.00012250497820787132,0.9900525212287903,1.2087844999914523,Easy
1,II.34.2a,1.5985564459697343e-05,1.2944314221385866e-05,0.9904274940490723,0.5781295000051614,Medium
1,II.34.2,5.465122012537904e-05,5.785715256934054e-05,0.9903315901756287,1.283433899981901,Medium
1,II.35.18,0.00018429194460622966,0.00018768201698549092,0.9901240468025208,0.42352030001347885,Hard
1,II.35.21,6.729344750056043e-05,9.962937474483624e-05,0.9904196262359619,1.3945685000217054,Hard
1,II.36.38,0.0006456216797232628,0.0010901670902967453,0.9903433918952942,2.2615667000063695,Hard
1,II.37.1,0.0011361975921317935,0.0011355276219546795,0.9911104440689087,0.3505216999910772,Medium
1,II.38.14,6.995272997301072e-05,6.196260073920712e-05,0.9945058822631836,0.1919439000193961,Easy
1,II.38.3,0.00029160582926124334,0.00023416729527525604,0.9902029633522034,0.7895527000073344,Easy
1,II.4.23,2.3166032406152226e-05,2.0305680664023384e-05,0.9759534001350403,6.4626539000018965,Easy
1,II.6.11,1.4664860827906523e-05,1.768462789186742e-05,0.9910980463027954,2.514302299998235,Medium
1,II.6.15a,0.0008638953440822661,0.007184627465903759,0.9422067999839783,6.937349000014365,Hard
1,II.6.15b,0.00021952846145723015,0.000260653585428372,0.9722481369972229,6.588801199977752,Hard
1,II.8.31,7.788245420670137e-05,7.025064405752346e-05,0.9924308657646179,0.1937399999878835,Easy
1,II.8.7,2.789316567941569e-06,3.117599590041209e-06,0.9868964552879333,6.187827899993863,Medium
1,III.10.19,0.0008348033297806978,0.0010156885255128145,0.9901318550109863,1.0377795999811497,Hard
1,III.12.43,0.00035968495649285614,0.0003487873764242977,0.9926627278327942,0.1684174999827519,Easy
1,III.13.18,0.001047432073391974,0.0005595043767243624,0.9911346435546875,0.40731049998430535,Medium
1,III.14.14,0.00043481678585521877,0.000761212722864002,0.99043869972229,3.791448899981333,Medium
1,III.15.12,0.00522654177621007,0.008102943189442158,0.990509033203125,1.729013699979987,Medium
1,III.15.14,0.00047569425078108907,0.0004857988969888538,0.9905774593353271,0.9195230999903288,Medium
1,III.15.27,0.06948936730623245,0.04406757280230522,0.9916290044784546,0.464544799993746,Easy
1,III.17.37,0.001341249910183251,0.0013208638411015272,0.9907905459403992,0.7855994999990799,Medium
1,III.19.51,2.2459241222350101e-07,4.5431323769662413e-07,0.2267160415649414,7.0027982000028715,Medium
1,III.21.20,0.0003236749325878918,0.00020435938495211303,0.9914500117301941,0.5334179000055883,Hard
1,III.4.32,0.02080686390399933,0.024106254801154137,0.9924400448799133,0.25300299999071285,Medium
1,III.4.33,0.006056623533368111,0.005838152952492237,0.9909523725509644,0.17467310000211,Hard
1,III.7.38,0.00278098345734179,0.002105060964822769,0.9901419281959534,0.40448270001797937,Easy
1,III.8.54,0.009854585863649845,0.015630152076482773,0.8718092441558838,6.476912599988282,Medium
1,III.9.52,0.00017398831550963223,0.00019808228535111994,0.9904279708862305,1.9138555999961682,Hard
5,I.10.7,0.0015854972880333662,0.0010359975276514888,0.9905616641044617,1.3497399999760091,Medium
5,I.11.19,0.039844125509262085,0.07309408485889435,0.7715463042259216,16.955804299999727,Medium
5,I.12.11,0.011435991153120995,0.02484981156885624,0.7995846271514893,17.818644699989818,Medium
5,I.12.1,0.0008839914225973189,0.0008135316311381757,0.9921163320541382,0.44055429997388273,Easy
5,I.12.2,6.256567303353222e-06,3.474125333013944e-05,0.968433141708374,17.192281099996762,Medium
5,I.12.4,1.9492108549457043e-05,2.2929907572688535e-05,0.9929720163345337,1.345305199996801,Easy
5,I.12.5,0.0011559074046090245,0.001022656331770122,0.9900897741317749,0.5079784999834374,Easy
5,I.13.12,8.207422797568142e-05,8.655562123749405e-05,0.9931862950325012,2.6834218000003602,Medium
5,I.13.4,0.0009863366140052676,0.0009763784473761916,0.9903168678283691,1.099599599983776,Medium
5,I.14.3,0.00034101385972462595,0.00034559439518488944,0.9914228916168213,0.38863050000509247,Easy
5,I.14.4,6.650685099884868e-05,5.910722757107578e-05,0.9930899739265442,0.3834598000103142,Easy
5,I.15.10,0.0009346930892206728,0.0008208903018385172,0.9923871159553528,1.0084284000040498,Medium
5,I.15.3t,0.002137543633580208,0.004280515480786562,0.9905949831008911,4.6017679999931715,Hard
5,I.15.3x,0.003660525195300579,0.004473308566957712,0.992087721824646,3.635329600016121,Hard
5,I.16.6,0.002928360365331173,0.0026938109658658504,0.9924686551094055,0.25597759999800473,Medium
5,I.18.12,0.001017131144180894,0.0013344812905415893,0.9731929898262024,16.75184189999709,Easy
5,I.18.16,0.0007733692764304578,0.0013332823291420937,0.928615927696228,17.056864399986807,Easy
5,I.18.4,0.0012233060551807284,0.0013471932616084814,0.9921258687973022,1.0714551999990363,Medium
5,I.24.6,1.5257257473422214e-05,1.4133859622234013e-05,0.9917441606521606,4.122334000014234,Medium
5,I.25.13,0.0036684598308056593,0.0029513915069401264,0.9905908703804016,0.3134303000115324,Easy
5,I.26.2,0.002306566573679447,0.002051105722784996,0.990551769733429,0.5628152999852318,Easy
5,I.27.6,0.00030832100310362875,0.0002989500353578478,0.9904634952545166,0.7630047000129707,Easy
5,I.29.16,0.007935121655464172,0.009982752613723278,0.927901566028595,17.177539600001182,Hard
5,I.29.4,0.0011328411055728793,0.0009250923176296055,0.9919610023498535,0.6013651000102982,Medium
5,I.30.3,0.0007041380158625543,0.0017218522261828184,0.9902597665786743,10.398405300016748,Hard
5,I.30.5,0.0014445377746596932,0.001396259292960167,0.9911469221115112,0.3448645000171382,Easy
5,I.32.17,0.003485561115667224,3.594874382019043,0.21063446998596191,18.057125699997414,Hard
5,I.32.5,0.0006952937110327184,0.004957999102771282,0.966797947883606,17.084570800012443,Medium
5,I.34.10,0.0032312613911926746,0.0025731036439538,0.9902714490890503,1.0715491999872029,Medium
5,I.34.14,0.0018395736115053296,0.001381236594170332,0.9903495907783508,0.6314869000052568,Hard
5,I.34.27,0.0011636115377768874,0.0009163363720290363,0.9911200404167175,0.6118949000083376,Medium
5,I.34.8,0.00032044551335275173,0.0012340713292360306,0.9628472924232483,18.427572999993572,Medium
5,I.37.4,0.006484887097030878,0.007419157307595015,0.9906736016273499,0.8587965000187978,Hard
5,I.38.12,0.06192953139543533,0.060906268656253815,0.9939029812812805,1.4816540999745484,Medium
5,I.39.10,0.0008590991492383182,0.0007805963978171349,0.9927017688751221,0.39546170001267456,Medium
5,I.39.11,0.00044123336556367576,0.00038883023080416024,0.9935541749000549,0.7433943999931216,Medium
5,I.39.22,0.00025214781635440886,0.0002338685590075329,0.9902154207229614,1.006736000010278,Hard
5,I.40.1,0.000666337029542774,0.0008303180220536888,0.99024897813797,8.315013799990993,Hard
5,I.41.16,8.024208364076912e-05,8.262482879217714e-05,0.9906473159790039,0.7943734000145923,Hard
5,I.43.16,0.00029634800739586353,0.0002189138758694753,0.9908410906791687,0.6934652000200003,Easy
