Main Network Layers,Function,train MSE,test MSE,R2 Score,time,Level
1,I.10.7,0.001310962368734181,0.001022178097628057,0.9906876087188721,0.7360264000017196,Medium
1,I.11.19,0.07534929364919662,0.09753654152154922,0.6951520442962646,2.938103799999226,Medium
1,I.12.11,0.01727796159684658,0.0244888998568058,0.8024954199790955,2.9347867000033148,Medium
1,I.12.1,0.0011141463182866573,0.0010046235984191298,0.9902644753456116,0.09724199998890981,Easy
1,I.12.2,3.883727185893804e-05,7.427023956552148e-05,0.9325160384178162,2.861733500001719,Medium
1,I.12.4,2.4104680051095784e-05,3.0273760785348713e-05,0.9907211661338806,1.4130892000102904,Easy
1,I.12.5,0.0009541711187921464,0.0008599153952673078,0.9916667938232422,0.13283200000296347,Easy
1,I.13.12,0.00011096290836576372,0.0001156134603661485,0.9908989071846008,0.619284799991874,Medium
1,I.13.4,0.0008417217759415507,0.0008941609412431717,0.9911322593688965,0.15863309998530895,Medium
1,I.14.3,0.0003522154001984745,0.0004023329238407314,0.9900147318840027,0.5500746000034269,Easy
1,I.14.4,8.099097613012418e-05,7.75694425101392e-05,0.9909316301345825,0.21721969998907298,Easy
1,I.15.10,0.0012094691628590226,0.0010317704873159528,0.9904314279556274,0.21305399999255314,Medium
1,I.15.3t,0.010429768823087215,0.016485409811139107,0.9637788534164429,2.8538422000128776,Hard
1,I.15.3x,0.004594346974045038,0.005614181514829397,0.9900698065757751,2.5329972000035923,Hard
1,I.16.6,0.002577810548245907,0.0027167964726686478,0.9924044013023376,0.07926090000546537,Medium
1,I.18.12,0.0014032479375600815,0.001647216035053134,0.966910719871521,2.814642100012861,Easy
1,I.18.16,0.002737381961196661,0.0039072185754776,0.7908071875572205,2.8360147000057623,Easy
1,I.18.4,0.001633079256862402,0.0016915702726691961,0.9901130199432373,0.10160809999797493,Medium
1,I.24.6,1.953422361111734e-05,2.5555586034897715e-05,0.9850724935531616,2.8534481000097003,Medium
1,I.25.13,0.00431597838178277,0.002931958995759487,0.9906527996063232,0.10812879999866709,Easy
1,I.26.2,0.0018996982835233212,0.0019083213992416859,0.9912094473838806,0.1522423999849707,Easy
1,I.27.6,0.000266650429693982,0.0003072451218031347,0.9901988506317139,0.2281584999873303,Easy
1,I.29.16,0.02953982539474964,0.03749079257249832,0.7292302846908569,2.838896700006444,Hard
1,I.29.4,0.0012335989158600569,0.0008692274568602443,0.9924464821815491,0.08828369999537244,Medium
1,I.30.3,0.026370856910943985,0.03361542522907257,0.809842586517334,2.94316720002098,Hard
1,I.30.5,0.001496356911957264,0.0014268917730078101,0.9909526705741882,0.12292759999400005,Easy
1,I.32.17,0.00026288203662261367,3.1883246898651123,0.299905002117157,2.910527500003809,Hard
1,I.32.5,0.00010982527601299807,0.004949428141117096,0.9668553471565247,2.834688200004166,Medium
1,I.34.10,0.0038412283174693584,0.0025598241481930017,0.990321695804596,0.1808152999728918,Medium
1,I.34.14,0.0017220921581611037,0.00125790829770267,0.9912112355232239,0.24540080002043396,Hard
1,I.34.27,0.0012268180726096034,0.0009981438051909208,0.9903272986412048,0.16277959998114966,Medium
1,I.34.8,0.0026871676091104746,0.004021738190203905,0.8789223432540894,2.8307862000074238,Medium
1,I.37.4,0.006238007918000221,0.006566339638084173,0.99174565076828,0.11181209998903796,Hard
1,I.38.12,0.0908089205622673,0.09765567630529404,0.9902241826057434,0.9377958000113722,Medium
1,I.39.10,0.0012388428440317512,0.0009076707647182047,0.9915136694908142,0.09635539998998865,Medium
1,I.39.11,0.000588018330745399,0.0005728679825551808,0.9905032515525818,0.17850760000874288,Medium
1,I.39.22,0.00023056937789078802,0.00023863914248067886,0.9900158643722534,0.4140309999929741,Hard
1,I.40.1,0.0009670977015048265,0.0024277647025883198,0.9714890718460083,2.8759516999998596,Hard
1,I.41.16,8.718296885490417e-05,8.207072096411139e-05,0.9907100796699524,0.5210373000008985,Hard
1,I.43.16,0.0002493082720320672,0.00023221661103889346,0.9902845621109009,0.34573729999829084,Easy
1,I.43.31,0.0002461871481500566,0.00023746726219542325,0.9900793433189392,0.23842700000386685,Medium
1,I.43.43,0.0006633106386289,0.0006853550439700484,0.9904431104660034,0.21880929998587817,Medium
1,I.44.4,0.00011216295388294384,0.00012987149239052087,0.9900127649307251,1.0102794999838807,Hard
1,I.47.23,0.0004440890916157514,0.00041440525092184544,0.9902166724205017,0.12232659998699091,Easy
1,I.50.26,0.004999264609068632,0.006730823311954737,0.970890462398529,2.793636799993692,Hard
1,I.6.20a,0.00015167832316365093,0.00017747819947544485,0.9908782839775085,0.10052420001011342,Hard
1,I.6.20b,0.00022211571922525764,0.0002878049563150853,0.9838600754737854,2.79910150001524,Hard
1,I.6.20,0.00014000787632539868,0.00012475544644985348,0.9902075529098511,0.2573924000025727,Hard
1,I.9.18,6.367585592670366e-05,9.154070721706375e-05,0.8841268420219421,2.9142275000049267,Hard
1,II.10.9,0.0006573231075890362,0.000576556718442589,0.9903547167778015,0.312338899995666,Easy
1,II.11.17,0.006834224332123995,0.01890920288860798,0.8042154312133789,3.0709805999940727,Hard
1,II.11.20,9.010353096527979e-06,1.6624941054033116e-05,0.9907673001289368,0.891124799993122,Hard
1,II.11.27,0.00020362295617815107,0.0014109766343608499,0.9902622699737549,0.7409523999958765,Hard
1,II.11.28,0.008784979581832886,0.006545393727719784,0.9908170700073242,0.20628239997313358,Hard
1,II.11.3,2.8815176847274415e-05,3.7837355193914846e-05,0.9902927279472351,0.7992178999993484,Medium
1,II.13.17,0.0001031793508445844,8.425865962635726e-05,0.9902174472808838,0.22602609999012202,Easy
1,II.13.23,0.0014864463591948152,0.0009883249877020717,0.9909960031509399,0.24659319999045692,Hard
1,II.13.34,0.0010970665607601404,0.0007975500193424523,0.9902531504631042,0.37873759999638423,Hard
1,II.15.4,0.00046874090912751853,0.0005595151451416314,0.9903722405433655,0.25630700000328943,Easy
1,II.15.5,0.00046610867138952017,0.0005797260673716664,0.9900244474411011,0.29517299999133684,Easy
1,II.2.42,0.00015922581951599568,0.00019406716455705464,0.9900156259536743,0.36000019998755306,Easy
1,II.21.32,2.6938698283629492e-05,0.010803570970892906,0.6203835010528564,2.875585300003877,Medium
1,II.24.17,0.0005028540035709739,0.0005798796191811562,0.9913895726203918,0.11203990000649355,Hard
1,II.27.16,0.0001372639962937683,0.00016730374773032963,0.9903569221496582,0.6100388999911956,Easy
1,II.27.18,0.0003202287189196795,0.000294325320282951,0.9913979172706604,0.13998290000017732,Easy
1,II.3.24,2.7267618861515075e-05,1.937336492119357e-05,0.9900996685028076,0.41875579999759793,Easy
1,II.34.11,6.454769754782319e-05,5.5099062592489645e-05,0.9907791018486023,0.2985276999825146,Easy
1,II.34.29a,2.822504484356614e-06,3.3552757940924494e-06,0.990074872970581,2.2439403000171296,Medium
1,II.34.29b,6.307524745352566e-05,0.00011805458780145273,0.9904139041900635,0.49190580000868067,Easy
1,II.34.2a,1.1113241271232255e-05,1.3359085642150603e-05,0.9901207685470581,0.8266470999806188,Medium
1,II.34.2,5.6130666052922606e-05,5.86237438255921e-05,0.9902034997940063,0.15629290000651963,Medium
1,II.35.18,0.0001789691741578281,0.00018317537615075707,0.990361213684082,0.3220947000081651,Hard
1,II.35.21,8.451625762972981e-05,0.0001035425957525149,0.9900433421134949,0.27508550000493415,Hard
1,II.36.38,0.00044474119204096496,0.0009906046325340867,0.9912253022193909,0.6893123000045307,Hard
1,II.37.1,0.0011397197376936674,0.0012047827476635575,0.9905682802200317,0.20202490000519902,Medium
1,II.38.14,9.382894495502114e-05,9.31688045966439e-05,0.9917388558387756,0.12144889999763109,Easy
1,II.38.3,0.00022039187024347484,0.00023895410413388163,0.9900026917457581,0.24925490000168793,Easy
1,II.4.23,9.156406122201588e-06,8.035469363676384e-06,0.9904841184616089,0.44333629999891855,Easy
1,II.6.11,1.0582517461443786e-05,1.965955743798986e-05,0.9901039600372314,1.6936361000116449,Medium
1,II.6.15a,0.0030268344562500715,0.02523985132575035,0.7969703674316406,2.9261497000115924,Hard
1,II.6.15b,4.6884233597666025e-05,0.00017887387366499752,0.9809552431106567,2.825325600017095,Hard
1,II.8.31,8.366590191144496e-05,8.317995525430888e-05,0.9910377860069275,0.11397730000317097,Easy
1,II.8.7,2.070570189971477e-06,2.3635516299691517e-06,0.9900658130645752,1.8258930000010878,Medium
1,III.10.19,0.0007740513538010418,0.0009207133552990854,0.9910545945167542,0.28162199998041615,Hard
1,III.12.43,0.00045571112423203886,0.0004220122063998133,0.9911223649978638,0.13111099999514408,Easy
1,III.13.18,0.0007388177909888327,0.0005898212548345327,0.9906542301177979,0.2594342000083998,Medium
1,III.14.14,0.0003026400809176266,0.0021299943327903748,0.9732459187507629,2.8911772999854293,Medium
1,III.15.12,0.005615252535790205,0.008152156136929989,0.9904513955116272,0.5653340000135358,Medium
1,III.15.14,0.0003963707131333649,0.00048335944302380085,0.9906247854232788,0.2828200999938417,Medium
1,III.15.27,0.06914370507001877,0.04921428859233856,0.9906513690948486,0.24196720001054928,Easy
1,III.17.37,0.0011201045708730817,0.0014007993740960956,0.9902331829071045,0.49231530001270585,Medium
1,III.19.51,3.376165125246189e-07,5.967629022052279e-07,-0.015746712684631348,2.897885899990797,Medium
1,III.21.20,0.00017092253256123513,0.00021479658607859164,0.9910133481025696,0.37741519999690354,Hard
1,III.4.32,0.019413724541664124,0.026528073474764824,0.9916805028915405,0.16000840000924654,Medium
1,III.4.33,0.0058897859416902065,0.005687801167368889,0.9911854267120361,0.14532439998583868,Hard
1,III.7.38,0.0025039901956915855,0.0018928841454908252,0.9911355376243591,0.16906670000753365,Easy
1,III.8.54,0.0006198521587066352,0.00133648538030684,0.9890388250350952,2.8894867000053637,Medium
1,III.9.52,0.00011672242544591427,0.00020248422515578568,0.9902152419090271,1.574469900020631,Hard
5,I.10.7,0.0011776514584198594,0.0010194024071097374,0.9907128810882568,0.35404629999538884,Medium
5,I.11.19,0.041894879192113876,0.07309950143098831,0.7715293765068054,5.3376200000057,Medium
5,I.12.11,0.005449355114251375,0.009794821962714195,0.9210041165351868,5.519995700014988,Medium
5,I.12.1,0.0010889882687479258,0.0010200829710811377,0.990114688873291,0.22708069998770952,Easy
5,I.12.2,1.151325341197662e-05,0.00016205203428398818,0.8527551293373108,5.287674199993489,Medium
5,I.12.4,4.6635603212052956e-05,3.116563311778009e-05,0.9904478192329407,0.3632274999981746,Easy
5,I.12.5,0.0011859998339787126,0.0008562210714444518,0.9917026162147522,0.23338809999404475,Easy
5,I.13.12,7.070715946611017e-05,0.00011049395834561437,0.9913018941879272,0.8313415999873541,Medium
5,I.13.4,0.0008605921757407486,0.0007600919343531132,0.9924619197845459,0.3375534000224434,Medium
5,I.14.3,0.000359561265213415,0.00038839163607917726,0.990360677242279,0.2719760999898426,Easy
5,I.14.4,9.852388029685244e-05,7.6837204687763e-05,0.9910172820091248,0.3077904999954626,Easy
5,I.15.10,0.0013020675396546721,0.0010341804008930922,0.9904090762138367,0.25189919999684207,Medium
5,I.15.3t,0.001865239697508514,0.004164162091910839,0.9908506274223328,1.9555356000200845,Hard
5,I.15.3x,0.0030877208337187767,0.005353752989321947,0.9905304312705994,2.1449293000041507,Hard
5,I.16.6,0.0024281013756990433,0.0023467252030968666,0.9934390187263489,0.16905820000101812,Medium
5,I.18.12,0.000378951255697757,0.0004862624336965382,0.990231990814209,0.8155732000013813,Easy
5,I.18.16,0.00012422191502992064,0.00018523009202908725,0.9900827407836914,2.692550300009316,Easy
5,I.18.4,0.0014019381487742066,0.001628104830160737,0.9904839992523193,0.6810190000105649,Medium
5,I.24.6,1.358610279567074e-05,1.4635712432209402e-05,0.9914510250091553,0.5918536999961361,Medium
5,I.25.13,0.002872698474675417,0.0028685240540653467,0.9908550381660461,0.18687609999324195,Easy
5,I.26.2,0.0018694426398724318,0.0018821845296770334,0.9913298487663269,0.18648629999370314,Easy
5,I.27.6,0.00025215750792995095,0.00025995331816375256,0.991707444190979,0.21089330001268536,Easy
5,I.29.16,0.029790081083774567,0.09771855175495148,0.2942473292350769,5.309017399995355,Hard
5,I.29.4,0.0011672867694869637,0.00110564602073282,0.9903920292854309,0.1451013000041712,Medium
5,I.30.3,0.010095364414155483,0.01717640832066536,0.9028356075286865,5.280413000000408,Hard
5,I.30.5,0.0012380813714116812,0.0010352071840316057,0.9934362173080444,0.27527009998448193,Easy
5,I.32.17,0.00014146917965263128,2.968597888946533,0.348152756690979,5.371427999984007,Hard
5,I.32.5,0.0010715362150222063,0.004422480706125498,0.9703841209411621,5.378260500001488,Medium
5,I.34.10,0.0034847422502934933,0.0020415273029357195,0.9922813177108765,0.316717100009555,Medium
5,I.34.14,0.0013441200135275722,0.000986504484899342,0.9931074976921082,0.18690840000635944,Hard
5,I.34.27,0.000713441870175302,0.0007283765589818358,0.9929414987564087,0.42265140000381507,Medium
5,I.34.8,0.00026882110978476703,0.0002883273409679532,0.9913196563720703,0.46011049998924136,Medium
5,I.37.4,0.004957499913871288,0.005626294296234846,0.9929273724555969,0.2530694000015501,Hard
5,I.38.12,0.8308367729187012,0.09884438663721085,0.9901052117347717,1.4436997000011615,Medium
5,I.39.10,0.0010755358962342143,0.0009579871548339725,0.9910432696342468,0.16773640000610612,Medium
5,I.39.11,0.0003781976702157408,0.00035000560455955565,0.9941977858543396,0.209811400010949,Medium
5,I.39.22,0.00033795012859627604,0.00018130031821783632,0.9924147725105286,0.32015149999642745,Hard
5,I.40.1,0.0002880511456169188,0.0008264626958407462,0.9902942776679993,4.7507356999849435,Hard
5,I.41.16,3.41032246069517e-05,4.990300294593908e-05,0.9943512678146362,0.37831690002349205,Hard
5,I.43.16,0.00016291353676933795,0.0001528184220660478,0.9936063885688782,0.2701173000095878,Easy
5,I.43.31,0.00021596145234070718,0.00019741272262763232,0.9917526841163635,0.20718999998643994,Medium
5,I.43.43,0.0004862700297962874,0.0004463720542844385,0.9937756061553955,0.16049029998248443,Medium
5,I.44.4,6.520195893244818e-05,9.554560529068112e-05,0.9926524758338928,0.5435929999803193,Hard
5,I.47.23,0.0005320564960129559,0.0003878741408698261,0.9908429980278015,0.21187229998758994,Easy
5,I.50.26,0.0015431777574121952,0.0022694834042340517,0.9901849031448364,1.7212570999981835,Hard
5,I.6.20a,0.00014038407243788242,0.00015457281551789492,0.9920555353164673,0.24564760000794195,Hard
5,I.6.20b,0.00015581399202346802,0.0001690941717242822,0.9905173182487488,0.375092299975222,Hard
5,I.6.20,0.00016412495460826904,0.00011366511898813769,0.9910780787467957,0.2647504999767989,Hard
5,I.9.18,2.3602708097314462e-05,3.3278862247243524e-05,0.9578752517700195,5.449652899987996,Hard
5,II.10.9,0.0002803951210808009,0.00025487589300610125,0.9957361817359924,0.20749610001803376,Easy
5,II.11.17,0.0021660609636455774,0.0060201371088624,0.9376679062843323,5.33760749999783,Hard
5,II.11.20,1.2016067557851784e-05,1.6873351341928355e-05,0.9906293153762817,0.5052487000066321,Hard
5,II.11.27,4.0710590837989e-05,0.002570368582382798,0.9822608232498169,5.32397180001135,Hard
5,II.11.28,0.004369860980659723,0.003994293510913849,0.9943961501121521,0.20597209999687038,Hard
5,II.11.3,3.011321314261295e-05,3.7269448512233794e-05,0.9904384016990662,0.42704409998259507,Medium
5,II.13.17,0.00029484860715456307,8.242508920375258e-05,0.9904303550720215,0.23386710000340827,Easy
5,II.13.23,0.0026530572213232517,0.0009941866155713797,0.9909425973892212,0.44492440001340583,Hard
5,II.13.34,0.00033252633875235915,0.0007190784090198576,0.9912121891975403,0.40750590001698583,Hard
5,II.15.4,0.0005269438843242824,0.0005676783039234579,0.9902317523956299,0.35073529998771846,Easy
5,II.15.5,0.00040147994877770543,0.00048381314263679087,0.9916748404502869,0.4208578999969177,Easy
5,II.2.42,7.288469350896776e-05,0.00014607488992623985,0.9924847483634949,0.6416217000223696,Easy
5,II.21.32,0.00032949226442724466,0.015305201523005962,0.4622049331665039,5.405728599987924,Medium
5,II.24.17,0.0006364922737702727,0.0006119763711467385,0.9909129738807678,0.25530000001890585,Hard
5,II.27.16,0.00010197998926742002,0.0001040945207932964,0.9940001964569092,0.27487789999577217,Easy
5,II.27.18,0.00023926139692775905,0.00018530449597164989,0.9945842027664185,0.24786470000981353,Easy
5,II.3.24,1.7961157936952077e-05,1.718616476864554e-05,0.9912173748016357,0.25022590000298806,Easy
5,II.34.11,5.89848386880476e-05,5.633569526253268e-05,0.9905721545219421,0.2503994000144303,Easy
5,II.34.29a,3.6416802231542533e-06,2.821111365847173e-06,0.9916549921035767,0.2958455999905709,Medium
5,II.34.29b,0.00011031411122530699,0.00011815608741017058,0.9904056191444397,0.23549439999624155,Easy
5,II.34.2a,1.7409622159902938e-05,1.2625228009710554e-05,0.990663468837738,0.27208349999273196,Medium
5,II.34.2,3.532935807015747e-05,3.1037870940053836e-05,0.9948133230209351,0.3522667000070214,Medium
5,II.35.18,0.00012656618491746485,0.00014511996414512396,0.992363691329956,0.2989702000049874,Hard
5,II.35.21,5.182640961720608e-05,0.0001027204780257307,0.9901224374771118,0.3204433000064455,Hard
5,II.36.38,0.0007958433707244694,0.001108652795664966,0.9901796579360962,1.2640940999845043,Hard
5,II.37.1,0.001090675126761198,0.0010606498690322042,0.9916965961456299,0.21111089998157695,Medium
5,II.38.14,6.242364906938747e-05,5.0615733925951645e-05,0.9955120086669922,0.20674379999400117,Easy
5,II.38.3,0.00019685000006575137,0.00021342253603506833,0.9910708665847778,0.2332023999770172,Easy
5,II.4.23,7.24929941497976e-06,5.412798600445967e-06,0.9935899972915649,0.2725311999965925,Easy
5,II.6.11,5.222575055086054e-06,1.9442150005488656e-05,0.9902133941650391,0.884553700016113,Medium
5,II.6.15a,0.0005921313422732055,0.005107952281832695,0.9589115977287292,5.373916799988365,Hard
5,II.6.15b,1.433460693078814e-05,8.754359441809356e-05,0.9906792044639587,3.4326345000008587,Hard
5,II.8.31,8.381421503145248e-05,8.371554577024654e-05,0.9909800887107849,0.2907958999858238,Easy
5,II.8.7,2.0526101707218913e-06,2.367085699006566e-06,0.9900509119033813,0.29469219999737106,Medium
5,III.10.19,0.0006577575695700943,0.0009909634245559573,0.9903720617294312,0.35699380000005476,Hard
5,III.12.43,0.0004060512001160532,0.00037270894972607493,0.9921594858169556,0.16731719998642802,Easy
