Main Network Layers,Function,train MSE,test MSE,R2 Score,time,Level
1,I.10.7,0.0018921089358627796,0.001080059795640409,0.9901602864265442,3.955505299993092,Medium
1,I.11.19,0.057478178292512894,0.06429394334554672,0.7990509271621704,5.998298999998951,Medium
1,I.12.11,0.016802633181214333,0.020578116178512573,0.8340361714363098,5.860091400012607,Medium
1,I.12.1,0.0012036514235660434,0.0008529814658686519,0.9917340278625488,0.2630741000175476,Easy
1,I.12.2,5.864152990397997e-05,0.00019796157721430063,0.8201267123222351,5.778533000004245,Medium
1,I.12.4,3.348460450069979e-05,3.1816871342016384e-05,0.9902482032775879,2.6202458000043407,Easy
1,I.12.5,0.0010689934715628624,0.0007649046019650996,0.9925875663757324,0.2607344000134617,Easy
1,I.13.12,9.314878116128966e-05,0.00011936458759009838,0.9906035661697388,2.208776499988744,Medium
1,I.13.4,0.0010080862557515502,0.000973582558799535,0.9903446435928345,0.3620509000029415,Medium
1,I.14.3,0.0004331137170083821,0.0003928511287085712,0.9902500510215759,0.4164896000002045,Easy
1,I.14.4,9.379515540786088e-05,8.139659621519968e-05,0.9904842376708984,0.38678889998118393,Easy
1,I.15.10,0.0011690311366692185,0.0010625149589031935,0.9901463389396667,0.5404012000071816,Medium
1,I.15.3t,0.00700991228222847,0.01290840469300747,0.9716380834579468,5.886637799994787,Hard
1,I.15.3x,0.006151837296783924,0.00863302405923605,0.9847301244735718,5.672768199990969,Hard
1,I.16.6,0.002673784736543894,0.0024929665960371494,0.9930301904678345,0.1978162000013981,Medium
1,I.18.12,0.0017923809355124831,0.0021961901802569628,0.9558829665184021,5.055469099985203,Easy
1,I.18.16,0.0020798451732844114,0.0024533977266401052,0.8686448931694031,5.2743115999910515,Easy
1,I.18.4,0.0015140469186007977,0.001684881979599595,0.99015212059021,0.24005480000050738,Medium
1,I.24.6,1.4888767509546597e-05,1.569943196955137e-05,0.9908296465873718,3.9219693999912124,Medium
1,I.25.13,0.004482634831219912,0.0030050280038267374,0.990419864654541,0.2672069999971427,Easy
1,I.26.2,0.0015933812828734517,0.0016371269011870027,0.992458701133728,0.2296253000095021,Easy
1,I.27.6,0.000264502945356071,0.00031144212698563933,0.9900649785995483,0.9069222000252921,Easy
1,I.29.16,0.03402721509337425,0.046694230288267136,0.6627602577209473,5.212133499997435,Hard
1,I.29.4,0.00155634805560112,0.001104107592254877,0.9904053807258606,0.2952078999951482,Medium
1,I.30.3,0.02508741058409214,0.03480708971619606,0.8031015396118164,5.002842999994755,Hard
1,I.30.5,0.0015499554574489594,0.001301401061937213,0.9917483925819397,0.25423120000050403,Easy
1,I.32.17,0.002802824368700385,3.129133701324463,0.31290215253829956,5.516599900001893,Hard
1,I.32.5,0.0008331628632731736,0.005199315492063761,0.9651819467544556,5.238118999986909,Medium
1,I.34.10,0.003902623662725091,0.0026066768914461136,0.9901445508003235,0.8850641000026371,Medium
1,I.34.14,0.0016890863189473748,0.00139713438693434,0.9902384877204895,0.6447670999914408,Hard
1,I.34.27,0.0014840649673715234,0.0009734374471008778,0.9905667304992676,0.2317357000138145,Medium
1,I.34.8,0.002545251976698637,0.0036025806330144405,0.8915414214134216,5.146868400013773,Medium
1,I.37.4,0.007016340270638466,0.007794632576406002,0.9902015924453735,0.5790112999966368,Hard
1,I.38.12,0.03526413440704346,0.1739911139011383,0.982582688331604,5.1241486000071745,Medium
1,I.39.10,0.001100542489439249,0.0008146862383000553,0.9923830628395081,0.361543500010157,Medium
1,I.39.11,0.0006683373358100653,0.0005762518849223852,0.9904471635818481,0.3845413999806624,Medium
1,I.39.22,0.00026341754710301757,0.00021995669521857053,0.9907974600791931,0.4239524999866262,Hard
1,I.40.1,0.0011780677596107125,0.001846722443588078,0.9783126711845398,5.534960899996804,Hard
1,I.41.16,6.670030415989459e-05,8.742862701183185e-05,0.9901036024093628,1.086461800005054,Hard
1,I.43.16,0.00025243457639589906,0.00023716613941360265,0.9900774955749512,0.8745278000133112,Easy
1,I.43.31,0.00024307800049427897,0.00022614056069869548,0.990552544593811,0.4418413000239525,Medium
1,I.43.43,0.0006823983858339489,0.0006847662152722478,0.9904513359069824,0.6391225999977905,Medium
1,I.44.4,0.00010319020657334477,0.00012572421110235155,0.9903317093849182,1.0228307000070345,Hard
1,I.47.23,0.0004913886659778655,0.0004163406847510487,0.990170955657959,0.31909139998606406,Easy
1,I.50.26,0.0029946272261440754,0.004077775403857231,0.9823644161224365,5.267295600002399,Hard
1,I.6.20a,0.0001654686057008803,0.00018798063683789223,0.9903385043144226,0.17627419999917038,Hard
1,I.6.20b,0.00031274912180379033,0.0003057665016967803,0.9828528165817261,5.138707699981751,Hard
1,I.6.20,0.00014494922652374953,0.00012632590369321406,0.9900842905044556,1.6210296000062954,Hard
1,I.9.18,2.8575213946169242e-05,3.704984919750132e-05,0.9531019330024719,5.744947400002275,Hard
1,II.10.9,0.0008638755534775555,0.0005746743991039693,0.9903861880302429,0.28817879999405704,Easy
1,II.11.17,0.0075815157033503056,0.008034376427531242,0.9168125987052917,5.4213353999948595,Hard
1,II.11.20,1.8673239537747577e-05,1.707033152342774e-05,0.9905199408531189,1.1279208000050858,Hard
1,II.11.27,0.0002975891693495214,0.0014411448501050472,0.9900540709495544,2.375789399986388,Hard
1,II.11.28,0.010670262388885021,0.006473045330494642,0.9909185767173767,0.34665059999679215,Hard
1,II.11.3,2.1792464394820854e-05,3.528266097418964e-05,0.9909481406211853,0.8722150000103284,Medium
1,II.13.17,0.00012739967496600002,8.556612738175318e-05,0.9900656938552856,0.5629881999921054,Easy
1,II.13.23,0.0020759631879627705,0.0010561670642346144,0.9903779625892639,0.7007202999957372,Hard
1,II.13.34,0.0011803823290392756,0.0006805441225878894,0.9916830658912659,0.8076821999857202,Hard
1,II.15.4,0.0005340409115888178,0.0005674295243807137,0.9902360439300537,0.44803220001631416,Easy
1,II.15.5,0.00039316542097367346,0.0004993266193196177,0.9914079308509827,0.47089060000143945,Easy
1,II.2.42,0.0001206814413308166,0.0001805471838451922,0.9907112121582031,0.519917900004657,Easy
1,II.21.32,1.8713195458985865e-05,0.011028860695660114,0.6124672293663025,5.276247700006934,Medium
1,II.24.17,0.0006023392197676003,0.0006541211041621864,0.990287184715271,0.45359190000453964,Hard
1,II.27.16,0.0001599711540620774,0.0001732964883558452,0.9900115132331848,0.46444750000955537,Easy
1,II.27.18,0.00033384800190106034,0.0003164564841426909,0.9907510876655579,0.4221602999896277,Easy
1,II.3.24,1.63824424816994e-05,1.918161979119759e-05,0.9901976585388184,0.8590599999879487,Easy
1,II.34.11,5.977732143946923e-05,5.556801988859661e-05,0.9907006025314331,0.5071840999880806,Easy
1,II.34.29a,3.5801717785943765e-06,3.262399332015775e-06,0.9903495907783508,3.2254213000123855,Medium
1,II.34.29b,6.780786497984082e-05,0.00011913859634660184,0.9903258681297302,0.855859999981476,Easy
1,II.34.2a,1.2680621694016736e-05,1.3114897228660993e-05,0.9903013110160828,0.8758043000125326,Medium
1,II.34.2,5.23276103194803e-05,5.1683990022866055e-05,0.9913631677627563,0.311378499987768,Medium
1,II.35.18,0.00016191978647839278,0.00018232814909424633,0.9904057383537292,0.7923444999905769,Hard
1,II.35.21,8.314530714415014e-05,9.901080920826644e-05,0.9904791116714478,0.5447980999888387,Hard
1,II.36.38,0.0003956616565119475,0.0011264152126386762,0.9900223016738892,5.479351600020891,Hard
1,II.37.1,0.00128866545855999,0.0012569418177008629,0.9901599287986755,0.3506127999862656,Medium
1,II.38.14,0.0001235540403285995,0.00010067635594168678,0.9910731911659241,0.41382899999734946,Easy
1,II.38.3,0.000220555899431929,0.0002138567069778219,0.9910526871681213,0.5070933999959379,Easy
1,II.4.23,1.1271854418737348e-05,7.80108712206129e-06,0.9907616972923279,0.5001177999947686,Easy
1,II.6.11,1.2621843779925257e-05,1.9520448404364288e-05,0.9901739358901978,1.1247176000033505,Medium
1,II.6.15a,0.0006562320049852133,0.010371583513915539,0.9165709018707275,6.210917000018526,Hard
1,II.6.15b,6.2562023231294e-05,0.00015388887550216168,0.9836153984069824,5.6793230999901425,Hard
1,II.8.31,8.424973930232227e-05,7.263830048032105e-05,0.9921736121177673,0.2601309000165202,Easy
1,II.8.7,2.3513537144026486e-06,2.270580125696142e-06,0.9904565811157227,0.7794401000137441,Medium
1,III.10.19,0.0007596201612614095,0.0009685491095297039,0.9905897974967957,0.3196094000013545,Hard
1,III.12.43,0.00040318636456504464,0.0003277531359344721,0.9931052327156067,0.22370120001141913,Easy
1,III.13.18,0.0005802520900033414,0.0006216953624971211,0.990149199962616,0.5900159000011627,Medium
1,III.14.14,0.0002355483447900042,0.0043154614977538586,0.9457951188087463,6.012459799996577,Medium
1,III.15.12,0.007121354807168245,0.007372643798589706,0.9913644790649414,0.9208940000098664,Medium
1,III.15.14,0.0004080160870216787,0.0005084859440103173,0.9901373982429504,0.8097598999738693,Medium
1,III.15.27,0.07388228178024292,0.05022505670785904,0.9904593825340271,0.6044538000132889,Easy
1,III.17.37,0.0010084700770676136,0.0014188335044309497,0.9901074767112732,1.7157841000007465,Medium
1,III.19.51,1.5003850251105177e-07,2.603824782454467e-07,0.5568044185638428,5.724623100017197,Medium
1,III.21.20,0.00031083085923455656,0.00023495510686188936,0.9901700019836426,0.7001669000019319,Hard
1,III.4.32,0.02381078153848648,0.03147837519645691,0.9901280403137207,0.5015990999818314,Medium
1,III.4.33,0.005937569309026003,0.00640421686694026,0.9900751709938049,0.5826038999948651,Hard
1,III.7.38,0.002347227418795228,0.0021217982284724712,0.9900635480880737,0.850400900002569,Easy
1,III.8.54,0.0064186882227659225,0.010945385321974754,0.910231351852417,5.47862539999187,Medium
