-0.48974425,0.98785186,-1.1591096,-0.46981642,1.0221121,0.050123576,1.1264822,-1.5890687,1.0283376,0.054788403
-0.13855924,0.17522413,-0.19304307,-0.8654548,0.77383965,-0.12441848,-0.6683894,-0.21355328,-1.1430951,0.0012182445
0.9933943,-0.4443663,0.41229013,-0.087943524,1.5806042,1.2818635,-0.18726076,0.31274536,-1.7802144,-0.019521654
-0.06366977,-0.89552635,-1.8219272,-0.6896279,-0.6338692,0.011488757,-2.012421,-0.010866084,-0.075152665,-0.025315898
-1.6433862,0.15810864,0.5733832,0.3798408,-1.0199664,1.3233588,0.26053283,-1.0612559,-0.11680237,-0.037423324
-0.27991718,0.65463406,-0.72615004,0.020986622,3.2681847,1.4140694,0.88049227,0.015231019,0.11978313,0.012275184
0.74971145,0.30728456,1.1269221,-0.10997923,0.09209179,0.77851355,0.5946813,1.5538903,-0.33024466,0.071625836
0.7644085,-0.38232747,-0.611739,-0.868399,0.66753954,0.3961816,0.4144477,0.43719354,2.0682716,0.035615243
0.22591798,0.28571883,0.54888785,-1.7826171,-1.2248853,0.25028783,-1.6335948,1.4984221,1.9969423,0.008623417
-0.21563493,0.18721941,-0.29175666,-1.7203317,0.14183168,1.5870237,-1.1449562,-0.13940424,-0.2296543,0.0010766954
1.5047092,-0.7372133,-0.39231908,0.8596625,-0.848186,-2.1487246,-2.383529,-0.52770215,0.46259883,0.11010448
1.011531,-0.44207373,0.27810833,0.6422821,0.76642776,-0.8148988,0.67666245,0.026767816,-0.44113374,-0.050572205
0.13847429,1.2875913,0.36325914,-0.32684377,-1.2508754,-0.026410675,-1.2495568,-0.3227431,-2.0595107,0.012069526
-0.60886246,0.71742684,-1.3869492,0.7221047,-0.1841132,0.20652492,-1.4321401,-0.19693024,-0.7160078,0.16044913
0.68779427,-2.165055,0.39763507,-0.30480593,-0.035391804,0.022560075,0.25615677,-0.78340966,0.24346992,-0.50110596
1.462401,0.2943741,-0.09712629,-0.81181854,-0.32219532,-0.8972187,-0.14703003,-0.47300205,-1.133965,-0.03373621
-0.9845524,0.18441634,-3.1271126,0.048622385,2.6548994,0.47932705,1.5195489,0.23298691,0.8536925,0.068738624
-0.16284937,-0.82037586,-1.175736,1.0463341,-0.43351254,0.20495681,0.7311076,-0.228351,1.5293878,-0.028269174
0.6844422,1.0075549,0.6950423,1.4583935,-0.16320004,0.82010853,1.0969611,-1.095136,-0.72121656,0.16841373
-0.3543975,-1.3751843,0.71384937,-1.1273283,1.305562,-0.299526,1.3772432,-0.7895984,0.3738807,0.034499828
0.5849002,2.1005874,-0.27025095,-1.0193707,0.1467952,-1.156688,1.2539408,-1.5419049,-0.43993676,-0.039597303
0.32347602,-1.4610914,0.5055484,0.026001396,-0.43649763,0.16325647,-1.1472825,2.9456708,-1.3113769,-0.011914724
-0.51388985,-2.1409636,0.17066288,-0.69207317,-0.3467422,-1.8213646,1.1320829,1.1686919,-0.27523288,0.017183691
1.0543388,0.9942529,-1.1073989,0.8754869,0.24389215,-0.55808896,-0.7553196,1.6838789,-0.19756858,-0.29184607
1.8124996,1.1541164,1.1119303,0.206155,1.1224864,0.18018506,0.21771279,-0.6897747,-0.90054786,2.626746
0.21735503,1.4646583,0.074876785,-0.79486287,-1.1908058,-0.33740962,0.5291758,0.16137137,-0.6052855,0.015939169
0.4808031,0.6584921,0.8059411,-1.2391857,-0.7452184,-1.1789976,-0.24450563,1.2718707,0.2840648,0.12191123
