1.4340812,-0.4350964,-0.64909047
0.33260757,-0.678732,-0.21036126
-0.18634106,-1.6940587,0.18599784
-1.467243,0.11316456,-0.16645332
0.472741,-0.8079375,-0.3487542
0.18060744,0.021241195,0.0038360385
-0.93876207,0.14233764,-0.13356721
-2.5980241,0.20260522,-0.5501082
0.07302221,-0.8347923,-0.054147385
-0.35047522,-0.2870268,0.099383734
-0.07304539,-1.1596961,0.06700951
-0.068461314,0.1448452,-0.009881816
0.76983,-0.11849028,-0.09113016
-0.39319035,0.24420986,-0.095213175
1.1620365,-0.3016646,-0.35250807
0.8175609,-1.1530666,-0.84393036
0.045794144,-1.1199708,-0.04123043
-0.48039994,-0.044203524,0.02123005
-0.7021592,0.24620216,-0.17197844
0.13523671,-0.8802817,-0.104446255
-1.0332165,-0.09917045,0.10247593
-1.443861,-0.27332157,0.40035263
-0.046503283,-0.28013775,0.012857955
1.4473696,0.07383909,0.1069793
-0.68833905,0.34911257,-0.23768778
-1.2654893,-0.61402917,0.81705135
-0.6893581,1.6309501,-0.7588828
0.52891916,0.3340113,0.17427924
0.21994314,-1.313831,-0.21435931
0.75098705,-0.7353884,-0.52801377
1.5916892,0.95035213,
1.4533099,-1.6769347,
0.23670967,0.2968248,0.06928954
-0.09554545,-0.9937416,0.08015988
-0.21613196,-0.6163774,0.12526959
-0.29265854,0.66535074,-0.18166597
-0.5337024,1.903361,-0.52875626
1.1711358,-0.19144095,-0.22472303
0.7684751,0.49831396,0.37609267
0.013846303,0.1130572,0.0015620922
-0.7312548,0.20030086,-0.14601177
0.9179471,-0.5982928,-0.5433633
0.5028863,0.17451535,0.08742792
0.80258995,0.8439353,0.64318436
1.963554,-0.8199698,
-0.022577161,1.3371123,-0.021965278
0.07311892,0.14812657,0.0107915
-0.07013292,0.59907246,-0.039556634
-1.2061371,-0.17497894,0.21154763
0.46883923,0.5267788,0.23794869
0.6001736,-0.99856454,-0.52887535
0.13033289,0.92287874,0.10410789
-1.2520859,0.8738463,-1.2873732
-1.5871744,-0.99605066,
1.0042934,0.31925967,0.32067928
-0.09677117,0.12062341,-0.011644846
0.10245065,-1.3314813,-0.09969593
0.87199926,-0.79912627,-0.67513525
1.2948768,1.5880386,
-1.5284764,0.63715607,-1.1416202
-0.47348997,0.7738303,-0.33727056
0.44815588,-1.4037808,-0.4577378
0.20034146,1.0427271,0.17392683
-2.662507,2.3427465,
0.7322539,0.59040177,0.41987023
-1.0999019,-0.48568147,0.53919625
0.27348614,1.3953604,0.27265394
0.63723487,0.6246793,0.38189396
1.4749819,-0.5798445,-0.9409762
-0.5605691,1.074161,-0.5153589
0.14329161,-0.28746173,-0.04063708
-0.3330856,0.56283087,-0.17867787
-0.4568291,-0.48587644,0.21498388
0.17161381,0.45883855,0.076082356
0.5018593,-0.86052465,-0.39033917
1.2474756,1.3473704,
0.50716937,1.0638388,0.45936665
-1.556983,-1.7543057,
0.19791833,1.1630983,0.18271104
-1.5599182,-1.0382984,
-0.6706609,0.56045854,-0.36452585
-0.55644584,1.6819047,-0.58597827
0.9169856,0.69507146,0.6276874
-0.6287672,-0.28850493,0.17986462
0.5014547,-0.34902462,-0.17234005
1.9503262,-1.2301477,
0.111442305,-1.08326,-0.098617904
1.1129313,-0.17185503,-0.1914909
-0.06764376,-1.5136969,0.06758496
-1.0010439,2.336072,-0.806608
-0.15745401,-0.67174333,0.098149255
-0.9905995,-1.7496686,1.3457979
0.24244605,-0.25230196,-0.060559716
-0.9213995,0.37104467,-0.34063908
0.26515108,-0.040256936,-0.010671489
-1.3723315,0.53575975,-0.77619267
1.0339321,1.5956471,
0.42756245,0.37618175,0.15772761
1.0655422,-0.15681894,-0.167191
-1.2582384,1.0435791,
0.85702205,0.7425917,0.618137
-2.2634113,0.20960061,-0.49036318
0.99572206,0.32532346,0.32388082
-1.0898471,-0.8429201,0.9504339
-0.36377788,-1.1502255,0.3385045
-1.0768127,-0.8657261,0.9615229
0.39719787,1.9949483,0.37041405
0.1756922,-0.16767901,-0.029326241
-0.23782922,0.4916898,-0.11252031
0.01112733,-0.9111788,-0.008793227
1.1577412,-0.6868782,-0.8244203
-0.6621022,0.17159708,-0.1133003
0.5095482,0.3853417,0.19271754
1.0108634,-1.6440029,
-1.0186273,0.45749676,-0.46668854
0.07764483,-0.52986795,-0.039253283
0.88498455,-2.0688765,-0.8906173
1.2997371,-0.20826754,-0.27208507
-0.73084587,-1.1964409,0.7480765
0.9723026,-0.95289165,-0.9149271
-0.22078124,-1.5697722,0.22261527
-0.037629027,1.6574503,-0.037496626
-2.4089525,-0.242449,0.6166961
0.3874823,-0.5182315,-0.19313574
1.2045835,0.18910825,0.22842261
-2.086503,1.732313,
0.9638423,-0.37763378,-0.36333114
0.72557336,0.7111412,0.49335206
-0.38034064,-0.26072833,0.09820363
0.43404987,-1.7596802,-0.44043177
-0.3030456,1.5359877,-0.3076943
0.38330147,0.040244248,0.015422126
1.43571,0.9593503,
0.5928953,-0.6707046,-0.3774025
-0.8194943,0.8888073,-0.6895502
-0.48305452,-1.321889,0.4872162
-2.3550384,1.3283613,
-2.1707678,1.3200985,
-0.38663948,-0.3392829,0.12903564
0.4599722,-0.38762963,-0.1747553
-0.74183595,-0.25101224,0.18531956
-1.6479545,-0.5166704,0.9511253
-0.30568764,2.3100896,-0.22785278
0.74915564,0.62723786,0.4552506
-0.9115588,-0.3014578,0.27407157
-0.50508404,-1.0736847,0.46000266
0.5145577,0.8350646,0.39137754
1.3085898,1.7752761,
-1.0712447,1.2581453,
-2.6110082,-1.1864386,
0.37333408,0.60629696,0.21437456
1.3463247,-1.2852098,
-1.5481071,2.4220736,
0.31607482,-1.7492832,-0.31630132
-0.70338494,-1.2611922,0.7341306
-0.37456667,0.95774823,-0.31136402
0.65308654,-0.21220028,-0.13798489
-0.34258348,0.978487,-0.28819862
-0.5463111,0.4762179,-0.2531353
0.27545324,1.1972576,0.25935638
0.43823293,0.62509847,0.25934124
1.3700184,-1.8083996,
-1.29994,0.22668591,-0.29648545
0.32938287,-0.61694574,-0.19173598
0.74713135,0.3621087,0.2678607
0.075802915,0.45806658,0.033527456
0.94013476,-0.6717648,-0.6250158
-0.7472177,-0.25459296,0.18931675
0.7523264,-0.46879375,-0.34682012
-0.5229351,1.4356605,-0.54470694
0.56500244,-0.5104235,-0.2796613
-1.6743659,0.38332182,-0.67669326
-2.124057,-1.7474458,
0.73070306,-0.5759094,-0.40926945
0.54873514,-1.1494037,-0.5244441
-0.14675605,0.39384645,-0.05634645
-1.1399615,-0.5444509,0.6316055
-0.107115716,-0.95420045,0.08750215
-0.13978237,1.6292919,-0.14000018
-1.3331969,-0.7829822,1.2238992
0.006954498,0.96954054,0.005734891
1.7109212,-0.9454252,
0.6787272,-0.55299574,-0.3645125
0.5891366,-0.056952078,-0.033540707
-1.3451667,-0.3820817,0.5253886
1.0980717,0.20197366,0.22209819
2.1934395,1.0150261,
1.5454115,-0.29512513,-0.46620297
-1.7607577,-1.0747161,
-0.23800386,-0.9274037,0.19158852
1.1440479,1.2811319,
-1.6860183,-0.0058611454,0.009882104
-0.034943838,-0.8051897,0.025195848
1.3934739,0.46872956,0.6809176
0.28263155,-0.9929854,-0.23901859
-0.5281586,-0.8588029,0.41135132
-0.05552762,0.674274,-0.03467453
-1.6087466,1.1609179,
0.54295594,1.0356574,0.485951
0.36688915,1.2468814,0.3552339
-0.711628,-0.76345974,0.5144286
1.6803949,0.7040834,
-0.43046775,-0.81508666,0.31865337
-1.7004071,-1.5197606,
-0.48703647,-0.7636416,0.3435303
0.7091508,-0.1787855,-0.12644821
-1.525326,-1.7873406,
-1.0985631,-0.85736036,0.9802615
-0.9874548,-0.3336502,0.3293052
-0.6290221,1.910198,-0.6349521
0.28363335,-1.0191728,-0.24397662
-0.73542124,-0.3526272,0.25680166
-0.87826973,0.4754605,-0.4137286
1.4632084,0.57129896,0.91275823
