0.12770686,-0.019942438,2.5758383,1.0061638,-0.6390749,1.0567151,0.8245447,0.78706175,-0.06613121
1.6573281,0.91043407,0.5113323,-1.7494135,-0.81999713,-1.2170157,-1.5805056,0.07771882,191.98792
-1.2877041,0.86576605,-0.045144286,0.7751973,-1.442054,-0.5620844,-0.3346045,-0.50705826,-314.82947
-0.44436607,-1.2902302,0.5988564,-0.71247697,-0.071459785,1.3212904,0.9878716,-0.31043962,-2.3766246
1.4618199,0.7336979,0.9323845,-1.1144166,-0.9017454,-0.4769348,1.5972427,-0.51398885,-2.4661012
-0.68322027,0.8000954,0.26474044,-0.47751153,-1.2977965,-0.39075217,0.46582645,-0.35127074,52.00635
0.86704236,-0.36146507,0.7489621,-1.3390536,1.1911863,-1.5226761,0.13627976,1.545838,5.127656
-0.20688722,-1.0029478,0.29583514,-0.756637,-0.6140709,-0.40215224,1.197724,-1.0554931,-0.7559334
-1.0595691,1.1445138,-0.42910832,0.39559662,-0.48939377,-0.5812004,-0.21388474,-0.019640243,-21511.781
0.12731318,-2.3495843,0.011062865,1.087905,-1.7466375,-0.8731945,0.19683844,1.4882847,12.149277
-0.6331668,0.26490942,-0.9631442,0.015083155,-0.6853666,-1.4849455,1.0231682,-0.76666844,85.30346
0.23304923,0.619761,-0.55612874,0.007554552,-1.3503892,-0.6440289,1.3283787,-0.2805711,-495.71756
-0.8296001,-0.7314797,-1.1406194,-0.058303963,0.21705565,1.0500166,1.7599391,0.081773676,-232.46146
-0.060992386,1.3489847,-1.1927778,0.2181742,0.42058057,0.5970986,-0.23852707,-0.9019265,0.012830526
0.6905663,0.47286928,0.71065795,-1.2105496,-0.21372378,-0.41317078,-0.3244922,0.60911393,0.20918685
-0.4530043,-0.70433533,0.76416194,0.8624715,-1.5477397,0.9674663,-1.815767,-0.57070494,-1.2561753
0.050579384,-1.3795229,0.38691998,-0.68715394,1.1977392,1.246826,-1.07853,-1.8739308,0.33744973
-1.4945685,-0.16844887,1.1068181,0.7728897,0.69731355,0.10854872,-1.6541445,-0.03261035,75.47225
-1.1689928,0.28198567,-0.29506943,0.63110673,0.9918325,1.1745397,0.8995729,-0.39368638,54.22115
0.363917,-0.27968243,0.6661211,1.338541,1.8682318,0.9578386,0.036618944,2.7354314,2.551375
-0.8036929,-0.4025917,0.2988824,2.3155825,0.7553178,2.1134799,0.5669585,0.70283026,-6.1516824
0.46742994,1.0637419,0.937363,1.0158749,0.0317963,2.0897417,0.2437877,0.31215438,1.8952132
-0.7578792,1.2729099,1.4055805,-0.45600265,-1.2504183,2.7937524,1.5672644,-0.4229018,-13.231519
0.41940713,1.7942896,0.70396054,0.51258665,0.74354976,-0.79051876,-1.8637831,-0.36246824,4.875531
-0.73235565,0.16731787,-1.1141201,1.1079425,-0.26297835,-1.1943177,-0.24394025,-0.9799779,-0.6961509
0.36677203,0.56273824,-0.5243375,-0.6088785,0.18180887,0.12303182,0.27303332,-0.7075115,0.83450913
0.36942807,0.5959013,-0.34976032,-1.3536788,-2.0080988,-0.8382044,-0.3355077,1.7023634,-0.8857771
1.5298047,0.5287892,-0.20590177,-0.6807788,1.3864192,-0.28280443,1.5682206,-0.50499266,-4.9287252
1.0172687,-0.650854,0.19039607,0.6369371,0.122068875,-2.271233,0.9237369,-0.245302,-47.30019
-0.5082591,-0.24142027,-0.557494,0.03544884,-0.073839314,-1.8091984,1.0101054,-0.46666262,9.40974
-0.972599,1.3408422,-1.3305749,0.21793678,1.2275281,1.4779681,0.2515695,0.04576995,11550.766
0.45542896,-0.15518485,-0.18060775,-0.5523211,-1.2043103,-1.4131136,0.45589596,0.2100442,385.58813
-1.2546188,2.8632686,-0.5960502,1.1047649,1.4299508,-0.8998627,0.55977154,-0.72094536,-2.971046
0.9196374,-1.2192881,-0.42026266,2.0352626,-1.6284292,0.13182338,-0.41467738,0.9390803,0.6798038
0.06605558,-0.5443798,-0.6051826,-0.91900545,-0.562361,-1.3907199,-0.7399002,-0.10947858,-10.539038
-0.71512973,0.6183443,0.50766885,-0.1566586,-1.9448522,-0.3820806,0.86502093,0.96209764,13.905081
1.4283307,-0.2299828,-0.61370593,-0.46241188,0.38607615,1.1700319,-1.2214546,-0.087851375,-242.33443
0.45438436,0.19386841,-0.5133243,0.469403,-0.9646177,0.79164517,0.033402417,-0.7774365,70.96302
0.25971514,-1.8311348,-0.6420601,-0.1750715,-1.1001185,0.21963191,0.80826825,0.49877068,-7.0072494
-0.104111224,0.166585,-0.44715995,0.63726974,-0.34320647,-0.88171196,1.4742438,-0.9591586,0.14237826
0.057483163,-0.43401095,1.193377,0.023628807,1.1197593,-1.3424697,-0.2473927,-0.56385934,38.075512
1.1147145,1.480753,-0.045950223,-1.083882,0.7143522,-0.025394598,0.81962556,0.22642955,23.479864
-1.0768148,1.3146499,1.6211071,0.20305063,0.083051845,-0.7693053,-0.4368929,-0.42525572,-6.9460983
-0.01140099,-1.0179853,-0.3203018,0.2629362,-0.45005134,0.061697707,0.8969521,-0.023184847,-7.934065
-0.25743368,-1.0189699,0.39398178,0.057758003,-1.3540168,1.3312299,0.2631706,-0.12166455,5246.1904
-1.0745971,1.2699013,0.6298071,1.7660557,0.5232946,0.45453805,-0.23619679,-0.17473175,30.639486
1.0696218,0.118533514,-0.54586035,-0.7837489,-0.25867677,0.70907015,-0.67464435,1.4315848,0.6280278
0.7642523,0.19044189,0.38709295,-0.62560797,-0.84842336,0.8963037,-0.31958917,0.78159994,-12.893106
