-0.6559514,-0.7850197,2.2618732,-0.40410474,-2.2051182,-0.08607608,0.47806805,2891.6338
0.086361386,-1.4225771,-1.4144931,1.562302,-0.46423477,-1.2167321,-2.0829668,0.0012081871
0.07787244,1.1325023,0.73523694,-0.2877897,-0.12312299,0.089901395,-1.1674446,0.0004424341
1.1085627,-0.8145624,-1.8882245,1.5912485,0.6892488,-0.09514802,-1.0269517,414.6904
0.5693249,0.9451549,-1.9366074,-0.97675383,-0.79312557,1.8007119,-1.24346,0.10915498
0.28414392,-0.010840806,0.4132199,1.7530715,-0.6064879,-1.6618277,-0.81933224,1.6468696e-06
1.8821763,-0.21169628,-0.038277008,1.7232422,-0.4060423,0.5261546,0.28157106,0.06631656
0.33137983,0.085475974,-1.6042837,-2.1449606,-0.13695584,0.45254955,0.44951415,0.022041801
-0.06285596,0.39486012,-0.17180136,-2.1507232,-0.6091747,-0.080300696,0.8401309,0.010935831
-0.73272026,0.14666383,-0.3516684,-1.3048335,0.4024913,0.38717026,0.29568595,0.34883395
-0.65088916,1.2770654,-0.6310202,0.55354875,-0.6419958,0.29154003,1.0956479,0.34721595
-0.25632927,-0.50738263,0.049132504,1.0044065,-1.3994849,0.44844836,-0.09504834,4.9227953
-0.46086398,-0.6061465,0.040234875,-0.38114607,0.22485764,0.34878966,-0.34551787,0.00054593984
-1.5308893,-2.1459277,-1.8010514,0.5692268,0.5897877,0.018744096,-0.21097425,5.710948e+06
-0.43719888,0.40307653,0.7427858,-1.9509215,0.16308413,1.0170873,0.5285358,0.022512136
-2.9172223,0.6893679,-0.4438795,-0.0508836,-3.0013034,1.2387877,-2.865989,0.00078628375
0.13664383,-1.9012347,1.7557622,-0.8859498,0.31105202,1.4593178,-0.2570024,1.7195
0.42928174,-1.7527095,0.48170903,0.64204216,-0.38149104,-0.80845946,-0.12718268,46.20751
1.6077805,-1.2223421,-0.75365734,-0.16161609,-0.6345026,-0.1912065,-0.8912517,1.1426073
1.0739685,0.66695863,-1.2203757,0.81454885,-1.251041,-1.5414659,1.2839106,0.1623823
-0.2572676,0.84399986,1.0692079,-0.98024756,0.7822588,0.3126529,0.66382,1.7973771
0.31315506,1.0040863,-0.86414427,0.39882287,-1.3007745,-1.1044048,0.06643005,837.14734
-0.977633,-0.06812767,-0.09574875,1.1352271,2.2689612,0.8868543,-0.8151079,0.0008687197
0.20746006,1.1935632,0.7140707,-0.4015275,-0.28788686,-0.74421453,-0.931495,0.0011589469
-0.8939335,-0.7698843,-1.453445,-0.3594084,-0.6422339,1.6136179,-0.35773236,1.2772033
-0.8762389,0.2596219,1.291383,1.1680773,-1.0100251,0.7226979,-0.30589908,26.680717
0.37902823,0.24717112,-1.4937469,-0.5160718,-1.7448452,1.061824,-0.04652005,3008.2747
0.1935562,0.45391682,-0.21822321,1.5630443,-0.41585758,0.13559058,2.6288571,0.0006030391
0.1443214,0.5687956,-0.1504064,-2.352885,-1.3752049,-0.786201,-1.0862619,0.0022620498
0.57778233,0.37218064,-0.022747548,0.08116779,0.21051928,-1.6850048,0.07137717,9.4882416e-05
-1.5092939,-0.18925959,1.0279624,-0.41211393,-0.4261294,0.237128,-0.18316472,42.250496
