-0.18749228,1.6818012,0.1198989,-0.44450828,-0.8178532,-0.038826507
-0.3313471,-0.08056019,-1.4048612,0.98916763,-0.23904957,0.1947845
-1.0760698,0.45569184,-0.3404801,-0.72581345,0.9487594,0.4060003
-0.33594805,0.42442557,0.015966214,-0.8889615,-0.93317485,-0.00012133404
-0.30286586,-0.59697264,0.75943434,-1.0936052,0.014311271,9.719932
-0.5504897,0.18950108,-0.69026625,0.94065917,-0.04060145,-1.8500695
0.034972,-0.62616426,-0.26198038,0.30507356,-1.7228047,-0.022134963
-0.44199902,0.30882838,-0.8785132,-0.1790666,1.4311789,0.75347775
0.91496855,1.1394594,0.40664268,-0.06608659,1.8484083,6.644479
-1.0252931,-0.5786387,-1.7832967,0.8115892,1.240934,0.45102474
-0.66288745,0.34923163,1.2832773,-0.47034144,1.3866923,-0.8458636
0.94438356,0.8439429,-0.6534366,-0.61915684,0.02158838,-24.964886
-0.27917317,0.55713594,-1.6977811,0.8522546,-0.14253433,-2.1625125
0.6554802,0.51899594,-0.4831558,0.26858303,-1.8629526,0.70020145
1.5593588,0.7408635,-0.21146087,0.009265597,-0.097060144,28.882736
-0.35531682,-0.5473162,1.6651077,0.973539,0.6327156,0.17916943
0.9603138,0.4841837,0.8312002,-1.0374575,-0.28412655,-0.9877173
-0.3019462,-0.22131363,1.4827839,0.045549255,-2.680517,-2.2123415
-0.95862055,1.4265791,1.2704865,-1.0586052,-0.18215168,7.8972216
-0.13045466,-0.071919635,-0.35823613,0.07524236,1.0608053,0.041501395
1.1213566,-0.23515582,1.7873981,1.2128165,0.8565917,-0.16161284
-0.1672447,0.5088672,-0.5053843,-0.533376,1.498867,0.1093346
-1.5951369,-1.2847046,1.4690317,-2.3475008,2.7457137,2.3788297
0.9066798,-0.97000295,-2.14795,0.05772056,-1.9209031,-33.711517
0.7367233,-0.8229674,0.70903015,-0.26609722,0.8245206,-2.1368916
-1.2718278,1.4757333,1.0527241,0.03132385,-0.917106,65.23209
-1.0085536,-0.9538555,0.58524233,0.1683566,-0.30391392,-5.1966977
-0.46773458,0.34583512,-1.7140602,-0.08251021,-1.512059,3.1769998
-1.2193776,-0.38668725,1.6962525,0.17978603,0.98032266,-3.6328278
-1.2113335,-0.7811535,0.14334477,0.03559154,1.6127968,-3.726866
-0.46006197,1.8143364,-2.0415788,0.69152147,-2.663259,-3.104169
1.3111459,-1.2000669,1.176614,0.6742829,-0.26192018,9.814077
-0.4001928,0.92776626,0.32839656,-0.48412585,0.47118756,-0.51062286
-0.83413076,0.7499182,1.1687899,-0.7366964,-0.6371981,0.15496625
