0.66060907,0.3207348
-0.96740824,0.24985416
1.5083292,0.12790507
-0.01601814,0.39889112
0.3477496,0.37553507
-0.05248565,0.39839315
-0.35397622,0.37471554
-3.2296948,0.0021670181
0.71646965,0.30863285
1.5013235,0.12926063
-0.16233692,0.39372006
0.044654734,0.39854473
0.28968745,0.38254923
1.4689476,0.13562764
0.2582592,0.3858574
0.20583977,0.39057958
0.81908697,0.28524974
0.071719326,0.39791757
0.3980514,0.3685566
-1.9873341,0.055371676
0.58083105,0.33701736
1.6489005,0.102450565
-0.17818968,0.39265877
1.3486404,0.16067782
-0.71357405,0.3092725
0.57531065,0.33809456
1.6576495,0.10097932
-0.2755232,0.3840836
1.6531478,0.101734646
-0.21715793,0.38964573
2.5132806,0.016954394
2.5381033,0.015924081
-0.0030652666,0.3989404
0.33433548,0.377257
-0.91487116,0.26251864
0.15700439,0.39405543
0.09874959,0.3970019
0.24729219,0.38692853
-0.5904672,0.33512077
0.013263057,0.39890718
2.734479,0.009488962
-1.0830702,0.22191541
0.12097602,0.39603364
-0.5263679,0.3473334
0.59308004,0.334603
-1.2797266,0.17590898
0.34015962,0.37651673
-0.94117904,0.25618702
-2.5079176,0.017184215
-0.34068453,0.37644944
0.28413826,0.38315877
-0.09271017,0.39723146
-2.6549125,0.011758033
0.420577,0.3651741
-1.8757017,0.06869583
-2.0234675,0.05150126
2.230549,0.03315329
-0.18402663,0.39224392
-1.3383545,0.16291367
-0.7355178,0.30439422
-0.7801377,0.2942734
-1.8936538,0.06641045
0.78936607,0.29215
0.4729102,0.35673556
0.5401566,0.34478885
-0.09201072,0.39725712
0.70194507,0.3118285
-1.1357262,0.20932324
1.561696,0.11784492
-0.111913696,0.39645177
-1.0252433,0.23586388
1.2057577,0.19284579
-0.33292213,0.3774349
0.13940282,0.39508468
-1.6021285,0.11054347
-0.5591758,0.34120312
-0.006000345,0.3989351
-1.082462,0.2220616
0.12728511,0.3957236
-1.0589403,0.22772515
-0.5182599,0.34880745
1.6261663,0.10633646
-1.3886228,0.15212159
1.3944772,0.15088731
-1.0060728,0.24050131
0.18677339,0.39204422
0.69710964,0.31288502
-0.95159954,0.25367296
-1.3720211,0.15564781
-1.1154705,0.21415061
-0.52108896,0.34829503
-0.9555773,0.25271258
-2.2408519,0.03239837
0.13647476,0.3952443
0.8844363,0.26980594
0.14051062,0.39502347
-1.7527931,0.0858563
-1.3218383,0.16653219
-1.380356,0.15387267
0.080578595,0.39764923
0.84578663,0.27897975
0.5831624,0.33656037
0.1451423,0.39476222
0.21704438,0.38965535
0.3430679,0.37614283
0.07304601,0.39787936
2.420352,0.021322543
0.89709115,0.26678163
-1.0780714,0.22311734
-0.5997698,0.3332706
-0.9930819,0.24364465
-0.02649803,0.39880225
-0.94342905,0.2556444
-0.016326813,0.39888912
0.016459402,0.39888826
-0.28645176,0.38290596
-0.17948484,0.3925678
2.0435357,0.049441867
-0.31320056,0.37984735
-0.54348755,0.34416714
-1.4580961,0.13779879
0.7134079,0.30930918
-0.10792271,0.39662573
-0.57062054,0.3390043
-0.48000816,0.35553113
1.7282985,0.089595824
1.4768301,0.13406211
0.67233634,0.31823772
1.6373327,0.10441649
0.19027592,0.3917854
-0.3749389,0.3718636
-0.2570213,0.3859805
-0.6032227,0.33257917
2.8694882,0.006500215
-0.9398062,0.256518
1.3019457,0.17093536
0.15595326,0.39412025
-1.323347,0.16620022
-0.2501129,0.3866572
-0.5076442,0.35071203
-0.9440947,0.25548387
-0.2550405,0.38617626
0.1344785,0.3953512
-0.8673935,0.27386382
0.7489599,0.30137226
0.03860962,0.39864504
-1.0306689,0.23455207
-0.8314803,0.28234705
-1.8601675,0.070718355
-0.037793096,0.39865747
0.82122743,0.28474942
1.9254329,0.06250027
0.48508704,0.35466087
-0.033010554,0.39872497
0.2166787,0.38968623
0.0952443,0.39713687
0.77057326,0.29646382
0.7418605,0.30297133
0.9556772,0.25268847
0.24285538,0.3873495
0.074537426,0.39783558
-0.39283612,0.36931747
-0.90226865,0.26554182
-0.687446,0.31498522
-0.21581396,0.38975912
-0.089009404,0.39736506
-1.5064073,0.12827615
1.2040032,0.1932539
-2.4792824,0.018456124
-0.7898962,0.2920277
1.2780946,0.1762765
-0.30987856,0.38024068
-0.19324519,0.3915624
0.6879565,0.31487468
-1.9414681,0.06059228
-0.54621536,0.343656
-0.57277954,0.33858612
-0.3216962,0.37882432
-0.036716793,0.39867347
-0.7625776,0.2982865
0.82304424,0.2843244
-0.795735,0.29067904
-0.09412564,0.39717895
0.08428375,0.39752778
0.11013136,0.39653024
0.3069651,0.38058248
-0.045203924,0.3985349
-0.6566781,0.32156628
0.2861033,0.38294417
1.5812359,0.11428134
0.4533503,0.3599818
1.7571788,0.085198015
-1.098946,0.2181048
-1.4094452,0.14775403
1.2377994,0.18544216
-0.3598571,0.37392983
-1.0136503,0.23866796
-0.36910427,0.37267166
-1.0941881,0.21924567
-0.26649737,0.38502425
0.6686271,0.31903017
-0.13941324,0.3950841
-0.017446918,0.39888158
-0.3539152,0.37472364
-1.443262,0.1407963
1.6069317,0.109694816
-0.13504842,0.39532083
0.83785135,0.2808496
0.7047245,0.3112195
-0.05272048,0.39838824
1.1767379,0.19962901
-0.8028357,0.28903398
-0.91402745,0.26272127
-1.1662595,0.20209463
-0.17743,0.39271182
0.31111503,0.3800947
-0.54095054,0.3446409
1.579513,0.11459294
0.12383464,0.39589506
1.0359085,0.23328564
-2.1245046,0.041764926
1.0948061,0.21909747
-0.99404997,0.24341044
1.0340571,0.23373306
-1.0990565,0.2180783
0.54927427,0.3430807
-1.4799534,0.1334445
-2.1540766,0.039204583
-0.22862427,0.38865116
-0.75213015,0.30065602
-1.7227889,0.090451695
-0.24129803,0.38749558
-1.1554084,0.20465639
0.3096421,0.3802685
-0.6634978,0.32012197
-0.05605945,0.3983159
-0.3245871,0.37847057
-0.75934744,0.2990206
1.0264983,0.23556042
0.9067761,0.2644614
0.5267656,0.34726068
1.6862627,0.0962622
-2.334104,0.026174767
0.80408686,0.28874356
-0.06050098,0.39821282
0.7065278,0.31082374
0.16394766,0.3936166
-0.566834,0.33973515
0.13959184,0.39507428
0.06031476,0.3982173
-0.3945483,0.3690686
-0.50938976,0.35040087
-0.06992376,0.39796817
0.6392293,0.32522255
-0.15251718,0.39432916
0.65651363,0.321601
1.1846734,0.19776733
-0.22242124,0.38919526
-0.42821702,0.363992
0.5444842,0.3439806
1.4762492,0.13417713
-2.5040486,0.01735164
-1.0176225,0.23770705
0.6776696,0.31709412
-1.4778019,0.13386978
-1.4173219,0.14611821
-0.5224511,0.34804758
0.8003932,0.28960043
-1.0161165,0.23807134
1.97336,0.05692542
-0.60369134,0.33248514
-0.2803403,0.38356972
-0.42626217,0.3642961
-0.5883249,0.3355442
1.431066,0.14328587
-0.29770884,0.38164905
0.7892789,0.29217008
0.44765675,0.36090633
-1.1164414,0.21391872
0.15383835,0.39424938
-1.8006438,0.0788587
0.3098512,0.38024387
-0.58745104,0.3357166
-0.4604408,0.3588175
-1.0008572,0.24176331
-1.6333699,0.105095364
1.1475906,0.20650706
1.8530523,0.07165876
-1.500568,0.12940726
0.039832205,0.39862594
-1.086226,0.22115709
0.389748,0.369764
1.0260072,0.23567916
-0.2215772,0.3892682
1.5089388,0.12778749
1.2072903,0.19248953
0.58224237,0.33674085
2.1074598,0.043298732
1.1136446,0.21458685
-1.6747189,0.09814786
2.4527228,0.019705389
-0.77981704,0.29434705
1.9739169,0.056862883
-0.328933,0.3779335
-0.15964979,0.3938904
-0.75940406,0.29900774
0.4275272,0.3640994
-0.44581118,0.36120403
0.99046844,0.24427702
0.37301302,0.37213153
0.75896233,0.29910803
0.26959482,0.3847047
0.9988266,0.24225464
0.4609284,0.3587369
1.2946955,0.17255199
0.84829617,0.27838737
-1.1635224,0.20274004
-1.1035792,0.21699478
1.2792245,0.17602201
0.7575,0.29943985
0.18376094,0.39226308
-1.0270799,0.23541977
0.11664467,0.3962375
1.1877338,0.19705068
0.81454325,0.28631037
0.24818219,0.38684323
1.048815,0.23016818
0.5264317,0.34732175
-1.4942118,0.13064481
0.39045954,0.3696614
0.73958343,0.3034828
-0.3240531,0.37853613
-0.22501697,0.3889693
1.8316848,0.07453599
-0.6627851,0.32027328
2.8090994,0.0077160057
-0.44145173,0.36190325
0.07522963,0.397815
0.17368908,0.39296982
-1.2464969,0.1834495
-0.6026352,0.332697
1.6441633,0.1032528
-0.94809765,0.25451815
-0.8372211,0.2809979
0.6292142,0.32729486
0.20335965,0.39077783
-0.11587933,0.39627275
0.5607602,0.34090054
-0.481094,0.3553457
-1.4118178,0.14726034
-1.6848574,0.0964905
1.2079194,0.19234337
0.13216741,0.39547303
0.7638569,0.29799542
-0.22040227,0.38936925
-0.8038317,0.2888028
1.231404,0.1869122
0.86950046,0.27336317
-1.5768443,0.115076564
-2.6976593,0.010486973
-0.7027388,0.3116547
0.9142713,0.2626627
0.84154797,0.2799792
-1.2865984,0.17436469
-0.5211545,0.34828314
0.13885002,0.39511508
0.15424007,0.39422497
-0.74013317,0.3033594
-0.5140137,0.34957275
-0.005916413,0.3989353
0.7702048,0.29654798
0.76202977,0.2984111
0.56809276,0.33949256
-0.87331516,0.27245596
0.4406933,0.36202434
-1.6666595,0.099478334
0.29797757,0.3816185
0.18930162,0.39185786
0.6824487,0.31606525
1.0765502,0.22348326
-0.17568925,0.39283252
0.14338343,0.3948624
0.73345894,0.30485484
-0.5470448,0.34350023
-1.4262004,0.14428535
-1.8375863,0.073733345
-0.20714396,0.3904744
-0.40989882,0.36679688
-0.51639634,0.3491439
-0.7515952,0.300777
-1.1391686,0.20850523
-0.7632641,0.2981303
-0.47546047,0.3563044
-1.4153527,0.14652632
-0.4077003,0.36712667
0.6264513,0.3278631
-1.2415918,0.18457235
-0.38187683,0.37088862
0.5689987,0.33931774
1.7898968,0.080394946
1.6192504,0.107536554
