1.327686,-0.16516808,0.8479429,0.9592295
1.4408152,1.3233451,-0.3935449,0.6677623
-0.39823097,-0.69882506,0.57643944,0.3331046
1.5939194,1.4106467,-0.7081178,0.5425178
-0.37201953,-0.5041263,-1.2997158,0.066172354
0.35527375,0.08256521,-0.27086654,0.38796768
-0.83468646,0.2836929,-0.90354764,0.09741484
1.021393,1.4544766,0.904669,1.1644634
1.5298662,-0.35449806,-0.7242833,0.38421106
-1.2611034,-0.13198324,-0.4304516,0.07349061
1.5085315,1.2239755,-0.48704043,0.6247308
0.32999113,1.6882542,1.2580291,1.022308
1.2832259,-0.97851014,-1.632649,0.030112693
0.24060537,0.4766059,-1.6729279,0.015544396
0.8397925,-0.042198632,-1.1153706,0.19691081
-0.23738883,-1.6492413,-1.4149821,0.040358305
1.3386539,-1.5033972,1.7004945,0.94178945
0.26199478,-0.46076107,-0.47561103,0.28591904
-0.80010086,-0.40121996,0.8425908,0.27572313
0.44704223,0.25529617,1.4058666,0.89882404
-0.7895546,-0.8861198,-1.4883865,0.023604117
-0.19605896,0.37778205,-1.5333822,0.040634904
-0.69524485,1.6933037,0.42895177,0.36978516
1.1528714,0.17080268,-1.39693,0.12477141
-1.357424,1.1150342,0.9328105,0.14822902
-0.79002756,-1.1051614,1.2455218,0.27528188
-0.4813503,1.5135164,0.3286245,0.41502172
-1.0323966,-0.45073193,0.6979637,0.19261163
0.16967654,1.703563,1.2606298,0.9453255
-1.7000962,-0.61278796,0.43134144,0.005118288
1.567132,0.21008769,0.8704773,1.1210876
-1.4612718,0.28933412,0.56965417,0.07956439
1.3406265,0.4268984,-1.4374803,0.12231357
0.29415274,0.091704816,-1.4905521,0.062017463
-0.554495,-0.34418172,-1.1959879,0.07340972
1.0743852,-0.49882466,-1.5289284,0.06423328
0.2758909,1.2272456,0.94497746,0.8316124
1.402723,1.5565684,-0.6574198,0.54839027
0.1954865,1.6272391,0.2692276,0.6335675
-0.53837067,-0.97881883,-1.0179749,0.08629268
0.47086293,1.4199102,0.37281567,0.73903936
-0.46200514,1.4919852,1.1077297,0.579115
0.7338151,0.8681445,-0.79128224,0.3388879
