1.3639385,-0.36631158,1.7057134,-1.0138693,0.82631946
1.4766983,-1.0617418,0.28868178,-0.4031786,1.0027585
-0.35634318,0.80489063,-0.94050986,1.5486277,0.1972264
1.6293025,-0.726562,0.19410166,-1.2349892,0.84754604
-0.33021733,-0.084249154,-1.7150449,-1.3337507,0.25555184
0.39470124,-1.2310292,0.014220116,-1.4267921,0.55248266
-0.79137355,-0.17074382,1.318,1.6087674,0.20194937
1.0586454,0.25698936,0.19723825,-0.23627354,1.1143932
1.5654585,-0.06481308,0.40842873,-0.47600648,1.121278
-1.2163981,-0.6510179,-1.6193694,0.9368952,0.12128892
1.5441934,0.52988064,-0.32409853,-1.0395166,0.73390937
0.36950117,-0.44933945,1.0129106,-0.47292474,0.67475146
1.3196235,-0.9692509,-1.2606803,1.5758656,0.71641845
0.28040725,-1.2915025,-0.80469614,0.90969324,0.5587293
0.877638,-0.3661187,1.1601925,-1.3602886,0.62220883
-0.19602622,-1.6563823,0.4924771,-0.49124542,0.434091
1.3748705,1.4681754,0.802249,0.15598401,1.5127969
0.30172685,-0.83426267,-1.6031297,0.61247396,0.6215611
-0.7569009,-0.72279906,1.092573,-0.81261194,0.26851103
0.48617005,0.16958067,-0.37568322,1.2004404,0.46875626
-0.74638903,0.46324074,0.3601588,0.012739825,0.40778965
-0.15483129,-0.15918124,1.3878385,-1.5145142,0.35236448
-0.65238726,1.2146523,-1.5843037,0.45051697,0.37774223
1.1896945,-1.0195177,0.49064437,-1.6986592,0.73240113
-1.3124043,0.63780123,-1.5541734,0.10639712,0.21833149
-0.74686044,0.0028604746,1.2710692,-1.7303584,0.20506151
-0.43919113,-1.4253769,0.5035643,-0.50929266,0.3713743
-0.98843807,-0.6750454,0.19024085,-0.41761622,0.22907181
0.20971003,0.4548847,-0.68924177,-1.5728885,0.32866555
-1.6539576,0.34318203,0.6468633,-0.50514054,0.00741299
1.6026025,1.2870356,-0.8927434,0.043870002,2.2199717
-1.4159129,1.1846693,0.32749975,-0.99191856,0.05813402
1.3768367,-0.95344746,1.4419293,0.23182729,0.9849941
0.33377978,-0.7450026,-1.2905748,0.9017993,0.55160034
-0.51209694,-0.36649168,-0.49116257,0.19037332,0.44294298
1.1114646,-1.2545084,0.40036666,-1.7173994,0.74098384
0.31557757,-0.46851653,0.29729602,-0.019875074,0.73044103
1.4387302,-1.4339014,0.022692215,-0.82749116,0.9077193
0.23543571,0.67646664,1.4772141,0.48015413,0.66710997
-0.4960253,1.2525697,-0.4474175,-1.4064958,0.17766751
0.50991297,0.1462303,0.44226223,-1.2145534,0.50395036
-0.41990912,-1.2535578,0.90961546,-0.07199005,0.39483473
0.7720065,-1.3264954,-0.33406866,0.9860835,0.6934649
1.584885,-0.6785741,1.121753,-0.4779048,1.0503811
1.0427601,0.5189116,1.1211808,-0.10588321,1.1330028
-0.70580393,0.04977612,0.76415116,-0.18621804,0.37476632
1.0413911,0.32694936,-0.42010662,-1.3719399,0.534669
0.3553211,1.6661764,1.4914564,-0.15166178,0.99308777
0.9218104,0.82453406,-0.99371463,-0.063223794,1.5097346
-1.0026172,0.38540283,0.5300825,0.27279025,0.2665414
-1.6577972,-0.3493794,0.34405026,0.7621528,0.0050947345
-0.6182889,0.83968747,1.2117739,0.50230855,0.3684336
-1.2739148,0.650935,-1.4092342,0.9531671,0.08159004
1.4603895,-1.5779009,0.29859784,-0.34515253,0.9340986
0.5432361,-1.0331789,-0.9903958,-0.76389617,0.65833867
0.7605634,0.06592755,0.90973264,1.4590625,0.5363606
0.59185714,0.6748825,0.589062,1.3689653,0.4501653
0.017189605,0.8633747,-1.3374503,0.9315517,0.33359355
1.3950604,-1.0412242,-0.108502425,1.2494931,0.8094528
-1.1765872,-1.7398986,0.479687,0.83536184,0.14475398
0.15559548,-0.08488195,0.73097473,1.519303,0.40582618
-1.1284078,-0.19443734,1.5275855,1.4948825,0.12784696
0.5782349,0.51772594,0.77066684,-1.4250572,0.46262753
-0.54598856,-0.47734874,0.32673085,-1.6494019,0.26091778
0.574901,1.3528603,0.91557854,-0.9145513,0.5497053
-0.31168145,0.12430671,-1.6267163,1.31216,0.2444505
1.4756372,1.2925137,1.144596,1.5521791,0.55613637
-0.97367674,-1.2191092,-0.20294449,0.098787725,0.22580843
-0.98004264,0.7111399,0.9714689,-1.297212,0.1463471
-0.9801046,0.21661909,0.4910761,-0.82984066,0.19600391
1.596288,-0.87373656,-0.09154225,0.8103957,0.94839036
0.6211194,0.8796514,1.2084804,1.6017532,0.43732238
1.704464,-1.7256465,-1.0025374,0.32165718,0.9864553
-1.3742464,1.4302291,0.48358223,-1.1554544,0.057771068
-1.6611862,0.14871572,0.7522545,1.6317735,0.0029431258
-1.300337,0.17682303,-0.61239076,1.5091093,0.071510956
-1.111441,0.8210192,0.6214896,-0.77552885,0.16074648
0.74476373,0.15298386,-1.7004352,-0.9518781,0.55419993
0.66387576,0.7615209,-0.8687141,0.98307484,0.49111667
1.4782767,1.1269584,0.8344325,-1.2681608,0.62079656
-0.8423034,-1.3672544,0.8846273,1.4338454,0.22890426
-1.126981,1.1715833,-1.5780118,-0.3646305,0.26852977
0.96098155,-0.2568009,0.5936577,-0.03800643,0.9920181
-0.6490221,-0.40259778,0.16061841,-0.9412893,0.2811037
1.092474,0.3612102,1.6762171,-1.7296304,0.5882929
-0.36155865,1.383898,-1.6767824,0.37814322,0.54358584
1.0324028,-0.950265,-0.41042855,-0.6325484,0.83545446
-1.2910436,-1.179701,-0.9739833,-1.0317016,0.106680684
-0.8220219,1.0994806,-1.0463865,1.3685976,0.117919296
0.5722489,-0.8200724,-0.2815537,0.30733636,0.759508
0.41126463,0.57366085,-1.5800362,-0.47960228,0.8105694
-0.39197174,-0.2525531,1.3451445,-1.6143858,0.29781428
1.0737791,0.49144524,-0.6088146,-0.9910904,0.63877904
1.2180066,1.3503819,0.60108685,-0.5807415,0.982324
-1.2018362,-0.88544583,-1.0119402,0.7149587,0.14168184
-0.8723457,-0.84753036,0.008328726,-1.5957024,0.19715442
1.6242226,0.87062466,-1.2181225,0.987638,0.62883514
-0.5340187,0.10322915,1.3819638,1.5637912,0.2514004
-0.5634428,-0.1869387,1.448103,0.52249926,0.36108643
-1.6193655,-1.5396707,1.3517385,-1.7370303,0.015690625
-0.93917555,1.4985256,-0.602412,0.21196209,0.4247808
0.4773954,-0.059844762,1.0684118,-0.71455747,0.6543121
-0.18018453,-0.3174516,-1.4364455,0.53443205,0.5060483
-1.2030636,-0.71588284,0.78741604,-0.07924696,0.16256833
0.087551355,-0.3406051,-0.21301171,0.83451307,0.49606273
-1.1293402,0.86254966,-1.4247127,-0.155552,0.3419776
-1.4140673,-0.033633504,-1.3798305,0.29855564,0.1086565
-0.9012713,1.512523,-1.6087508,0.6768487,0.13719812
-1.4602523,-0.09481731,0.3210287,-1.2998501,0.049548235
-1.0495214,-0.24574246,-0.6223654,0.27494952,0.23896846
1.7688069,1.0006123,-0.79224813,1.5316945,0.49832854
0.3724561,-0.03872565,1.6347406,1.1970901,0.50367314
0.57790375,-0.3445748,-0.5244115,0.093603574,0.8812973
-1.5592384,0.59527504,0.57858837,-0.3194946,0.046766534
-1.0840297,1.3953055,-0.30340123,0.7030083,0.16000822
-0.52613616,0.44619143,1.0352383,-1.5400983,0.23662978
0.31647378,1.2327783,0.5117841,-0.5369576,0.7091169
-1.4683632,1.1477761,1.0870925,1.4904928,0.037820123
-0.6949541,0.50472885,0.4477022,0.20888361,0.40984225
-0.9839533,0.61897635,-0.37749708,-0.036838774,0.34032077
0.05192422,0.5749533,1.5176076,-1.3800364,0.37201422
-0.59373313,0.18945391,-0.12342384,-1.1388949,0.2487356
-0.07219893,1.504649,-1.0294882,0.22555237,0.98544073
-1.1199504,1.6321248,0.53373563,-1.3185784,0.092869624
-1.1350474,0.63358957,-0.20942493,-0.51610625,0.19472337
-0.9576589,-0.08109128,-1.2751614,-0.8691027,0.19082949
-0.54239774,1.5853868,0.22382201,0.5202938,0.39846194
-1.3122505,-1.3634903,-0.40014383,0.250659,0.11305322
1.4912726,1.3005016,-0.6851528,-1.689593,0.4119824
-0.29466924,0.9396492,-0.8209452,0.5582537,0.46090505
1.5290378,1.1373847,-0.73210734,-0.17082162,1.848492
0.58379817,-0.12844662,-0.6967177,-0.8549321,0.62371975
-1.4113121,-1.3067588,0.16788699,1.2637267,0.07233161
1.2390637,1.2627451,1.6589042,-1.1566099,0.6325987
-0.4267388,-0.76300687,-1.0079974,-1.596943,0.2878706
-0.61306256,0.4700707,-0.80248165,0.17476517,0.50393355
-1.3825036,1.0042982,-1.1526847,-0.9560839,0.057691224
-1.665121,-1.6385071,-0.06613169,-0.7189669,0.002937842
0.53992796,0.12367245,0.11952983,-1.5317229,0.4565885
-0.3290811,-0.6185851,-1.1802548,-0.44558668,0.46793395
0.71769387,1.2564359,0.78385794,1.36405,0.43277115
-1.3663017,-1.1141539,-1.5418785,-1.5885713,0.07578092
1.3258587,1.0758224,1.5893095,-1.1876056,0.6540733
-1.2171311,1.1046969,0.32239813,-0.39406884,0.1887094
-0.25024918,0.97818786,-0.17409872,-1.3874992,0.245322
0.4068936,1.6970417,-0.6161422,0.31037614,1.0589186
0.9363069,0.2734781,0.7705087,-0.35916984,0.9801238
1.4376055,-1.5889555,1.253708,1.2980952,0.88730687
1.6161231,1.2636714,-1.1247507,-1.7386997,0.37703294
-1.318522,0.1680097,-0.4316002,0.043691456,0.15702792
0.48060513,0.04177061,1.2638829,0.7506858,0.63397723
-0.69366735,-1.6703103,-0.32292697,0.21083564,0.28937435
-0.14158994,-0.38887763,-1.2660707,-0.48688778,0.5394399
-1.2419953,-0.84771377,-0.5530869,1.6127175,0.10384122
1.6159499,1.7311953,0.05841414,-1.3611473,0.48355108
-1.2169533,1.2604388,-0.32168904,1.6015731,0.066202596
0.9676523,1.3202281,-1.1783696,0.4579586,0.9970789
0.652446,1.2125638,-1.0773362,0.8117664,0.50262827
