1.3276858,-0.16516829,0.8479431,-0.67330253,-0.61657405,0.46423617,0.29838678
1.4408151,1.3233448,-0.3935447,1.129828,0.42241627,-0.16741394,0.17935069
-0.39823118,-0.69882524,0.5764396,-0.40946546,-0.95329714,0.61964965,0.06651556
1.5939192,1.4106464,-0.70811754,-1.5045215,-0.82564795,1.2569549,0.4175293
-0.37201974,-0.50412655,-1.2997155,0.03667703,-0.6841386,-1.701314,0.013736884
0.35527357,0.082565,-0.27086633,-1.6826384,-0.010369628,0.33512294,0.25424996
-0.83468664,0.2836927,-0.9035474,-0.2094547,-1.5378584,1.7145973,0.02966005
1.0213927,1.4544765,0.9046692,0.38807732,-1.2857236,1.3055532,0.29819363
1.5298661,-0.35449827,-0.7242831,-0.0102392025,-0.9970139,0.63962656,0.08674068
-1.2611035,-0.13198344,-0.4304514,-1.5293769,0.28521183,-1.4984835,0.038207114
1.5085312,1.2239754,-0.48704022,0.44522586,-0.20758697,-1.1179876,0.19785838
0.32999092,1.6882541,1.2580293,0.97001624,-0.964245,0.7553843,0.26044586
1.2832257,-0.9785103,-1.6326488,0.31778574,0.3109653,0.0018993285,0.0039275363
0.24060518,0.47660568,-1.6729276,1.6388263,-1.3615507,-0.49961415,0.0030947921
0.8397923,-0.04219884,-1.1153704,-1.6877282,-1.0269067,1.1794232,0.12253313
-0.23738904,-1.6492416,-1.4149818,1.240702,1.4421265,0.92097616,0.00062115985
1.3386538,-1.5033975,1.7004948,-1.4576933,1.1938176,0.76056296,0.09805824
0.26199457,-0.46076128,-0.47561082,1.1014975,-0.22770701,0.3832335,0.04456456
-0.8001011,-0.40122017,0.842591,-0.5876186,-1.6169137,-0.7130056,0.07472833
0.44704202,0.25529596,1.4058669,-0.5190806,-1.6340786,0.4883101,0.24580276
-0.7895548,-0.88612,-1.4883863,0.5206507,-0.2980138,0.3939509,0.0031742852
-0.19605915,0.37778184,-1.5333819,0.3215196,1.5612384,-1.6930166,0.011058342
-0.695245,1.6933035,0.42895198,0.006882684,0.7997321,1.5247126,0.14447759
1.1528711,0.17080247,-1.3969297,-0.9039534,1.1081849,1.5783826,0.051481746
-1.3574243,1.115034,0.9328107,1.2303404,-0.058453258,-1.1181152,0.035846792
-0.79002774,-1.1051617,1.245522,0.91039884,-0.065252006,-0.10502776,0.026104694
-0.4813505,1.5135162,0.3286247,-0.69730514,0.7330059,-1.718696,0.1819915
-1.0323967,-0.45073214,0.6979639,-1.4235605,0.42282492,1.5166653,0.0788228
0.16967633,1.7035627,1.2606299,1.304747,0.5540696,-0.59924084,0.2421074
-1.7000964,-0.61278814,0.43134165,-1.090498,1.4258182,0.7170214,0.0015910491
1.5671318,0.21008748,0.87047756,-0.8300013,0.03595088,-1.7270005,0.399877
-1.4612719,0.2893339,0.5696544,0.14803576,-1.0458335,-1.2076783,0.022320354
1.3406264,0.42689818,-1.4374801,-0.30735922,-1.3150401,-1.304855,0.04204843
0.29415256,0.09170461,-1.490552,-0.6363648,-0.012778745,0.10790361,0.021958541
-0.5544952,-0.34418193,-1.1959877,-0.40492254,-0.62904704,-0.787485,0.019600598
1.0743849,-0.49882486,-1.5289282,0.7800449,1.36991,0.32261178,0.010683018
0.27589068,1.2272453,0.94497764,0.9566431,-0.69940954,-0.9432198,0.22972023
1.4027227,1.5565681,-0.65741956,-0.5354922,0.6083104,-1.1950693,0.2561465
0.1954863,1.6272389,0.2692278,-0.9318309,1.049931,-1.7228293,0.30667531
-0.5383709,-0.9788191,-1.0179746,1.1873908,1.430059,-0.77033776,0.008732804
0.47086272,1.41991,0.37281588,-1.0963645,0.76649356,0.8399946,0.45236856
-0.46200535,1.4919851,1.1077299,1.3357885,-1.6189445,-1.4479133,0.15251277
0.73381484,0.86814433,-0.79128206,-1.1414969,0.94746274,-0.48740122,0.18965651
1.5493562,-0.15956968,1.6630973,-0.22002244,-0.30666178,0.5348324,0.35044202
1.0054555,-1.1940485,-0.30441222,0.32277694,1.3083013,1.5838748,0.037281316
-0.7488367,-0.532809,-1.2377927,-1.4524871,-1.28729,-0.64885575,0.02245754
1.0040818,-1.660644,-0.20958456,0.44877437,0.3741289,0.9368513,0.0059859105
0.31576443,0.99675274,-0.3342727,-0.21353449,1.5844781,1.2260659,0.1621019
0.8841095,1.1813878,1.138974,0.54064447,-0.9366764,-0.486016,0.35213104
-1.0466224,0.6708972,1.5883746,1.6226163,0.5658408,0.3772773,0.06675426
-1.7039486,-1.6939353,0.9759404,1.720567,-0.08242747,0.26510584,3.0447598e-05
-0.661035,0.57549906,-0.08318113,-1.5300047,-0.4619408,0.27279192,0.164098
-1.3188087,-0.90592194,-1.0903251,-1.2174381,0.555653,-0.5288686,0.0071833283
1.4244528,-0.7698094,1.0600338,0.49807447,-1.0690778,-0.43523723,0.13857847
0.50429493,-1.377818,-0.44816265,-0.6945185,-0.9584829,-1.309782,0.02670288
0.7223342,1.4608135,1.6700833,1.0406495,1.0799965,-1.2265934,0.26173714
0.5530753,0.9205277,-1.4717717,0.98378515,-1.0656054,1.2028261,0.022544183
-0.023474753,1.5357227,-1.5052273,-0.076006055,-1.0504242,-1.2271879,0.02484952
1.3589098,1.5972778,1.3413309,-1.6402794,0.43577537,1.1849809,1.361355
-1.2211623,-0.85094213,1.1850597,0.56602246,1.6858822,-0.5393443,0.01644127
0.11538452,1.2615286,-1.1885614,0.91880447,-0.77573323,-0.9222111,0.04382149
-1.172825,1.3174667,1.0760695,-0.30283064,-0.30044746,1.1687322,0.09192877
0.53940845,0.43384796,-0.099151574,0.0026194528,0.85858244,0.20576099,0.15385114
-0.5884978,-1.7054662,1.4211342,0.77074057,0.2058182,0.4969199,0.0022767182
0.5360636,-0.28225583,-0.32427153,0.6303977,1.03335,-1.366629,0.06891129
-0.35342315,-1.7213429,-0.5149212,0.1901106,0.7720299,0.20482714,0.00078633055
1.4397504,-0.18964906,-0.4698239,0.69652337,-0.758729,1.3072948,0.09272751
-1.0175871,1.4499898,0.13460886,-1.3797007,-0.49385765,-0.35556445,0.1541985
-1.0239738,-0.061834,-0.68406683,-0.119599424,-1.2986627,-1.1381756,0.024716834
-1.0240359,-1.3745825,1.0030597,-0.10935774,0.93264365,0.17916867,0.013890958
1.5607965,1.6148794,-0.39300984,-0.29633194,0.6492103,0.9757963,0.31639
0.58243346,-0.2327209,0.2895259,1.0867833,0.23336631,-0.28329554,0.09817481
1.6693268,0.9504333,0.26539797,-1.0461588,-0.8634707,-1.3266848,0.54760903
-1.4194689,-0.36824453,0.17741649,-1.7091504,0.22590727,-1.4390198,0.035167236
