1.3276858,-0.16516814,0.8479431,-0.6733026,-0.6165742,0.83063054
1.4408151,1.3233452,-0.3935447,1.1298277,0.4224162,-0.9972066
-0.39823118,-0.69882506,0.5764396,-0.40946546,-0.95329726,0.10206047
1.5939192,1.4106466,-0.70811754,-1.5045215,-0.8256481,-0.7222761
-0.37201974,-0.5041263,-1.2997155,0.036676954,-0.6841388,0.24624461
0.35527357,0.082565166,-0.27086633,-1.6826383,-0.010369798,0.73785526
-0.83468664,0.28369287,-0.9035474,-0.20945469,-1.5378586,0.14059478
1.0213927,1.4544766,0.9046692,0.38807717,-1.2857237,-0.435506
1.5298661,-0.3544981,-0.7242831,-0.010239202,-0.99701416,0.6493733
-1.2611035,-0.13198331,-0.4304514,-1.5293767,0.28521165,0.1787156
1.5085312,1.2239757,-0.48704022,0.4452259,-0.20758705,-0.6810742
0.32999092,1.6882542,1.2580293,0.97001624,-0.96424526,-0.41314277
1.2832257,-0.9785102,-1.6326488,0.31778577,0.310965,-0.22201656
0.24060518,0.47660583,-1.6729276,1.6388261,-1.3615509,0.60069436
0.8397923,-0.042198624,-1.1153704,-1.6877282,-1.026907,0.59590214
-0.23738904,-1.6492414,-1.4149818,1.2407017,1.4421264,-0.82132816
1.3386538,-1.5033973,1.7004948,-1.4576932,1.1938174,-1.4151735
0.26199457,-0.46076113,-0.47561082,1.1014974,-0.22770722,0.4709399
-0.8001011,-0.40122002,0.842591,-0.5876187,-1.6169138,0.108096056
0.44704202,0.2552961,1.4058669,-0.5190807,-1.6340786,0.28339702
-0.7895548,-0.88611984,-1.4883863,0.5206505,-0.2980141,-0.003797742
-0.19605915,0.37778205,-1.5333819,0.32151967,1.5612382,0.65582454
-0.695245,1.6933036,0.42895198,0.0068826834,0.7997318,-0.4723959
1.1528711,0.17080271,-1.3969297,-0.9039534,1.1081847,1.3631321
-1.3574243,1.1150342,0.9328107,1.2303402,-0.05845353,-0.055235963
-0.79002774,-1.1051615,1.245522,0.9103987,-0.06525217,-0.12450645
-0.4813505,1.5135163,0.3286247,-0.6973051,0.73300564,-0.52220255
-1.0323967,-0.45073196,0.6979639,-1.4235606,0.42282477,0.20029895
0.16967633,1.7035629,1.2606299,1.3047467,0.5540692,-0.78250635
-1.7000964,-0.612788,0.43134165,-1.090498,1.425818,0.0053470903
1.5671318,0.21008763,0.87047756,-0.83000135,0.03595076,1.1075048
-1.4612719,0.28933403,0.5696544,0.14803562,-1.0458336,0.049667798
1.3406264,0.4268983,-1.4374801,-0.30735934,-1.3150401,0.45887163
0.29415256,0.09170477,-1.490552,-0.63636476,-0.012778796,0.7182174
-0.5544952,-0.34418178,-1.1959877,-0.40492263,-0.62904716,0.27717775
1.0743849,-0.49882466,-1.5289282,0.7800448,1.3699099,0.9732867
0.27589068,1.2272455,0.94497764,0.9566431,-0.6994097,-0.31153536
1.4027227,1.5565685,-0.65741956,-0.5354921,0.60831016,-1.3088521
0.1954863,1.627239,0.2692278,-0.9318309,1.0499308,-0.9315555
-0.5383709,-0.97881895,-1.0179746,1.1873907,1.4300586,-0.11682946
0.47086272,1.4199102,0.37281588,-1.0963646,0.76649326,-0.8557675
-0.46200535,1.4919853,1.1077299,1.3357884,-1.6189448,-0.046198945
0.73381484,0.8681446,-0.79128206,-1.1414968,0.94746256,-0.025788508
1.5493562,-0.15956955,1.6630973,-0.22002263,-0.30666196,1.0050726
1.0054555,-1.1940483,-0.30441222,0.3227769,1.3083011,-0.7744224
-0.7488367,-0.5328088,-1.2377927,-1.452487,-1.2872901,0.1145158
1.0040818,-1.6606439,-0.20958456,0.4487744,0.37412876,-1.1044534
0.31576443,0.99675286,-0.3342727,-0.21353447,1.5844781,-0.28790298
0.8841095,1.181388,1.138974,0.5406444,-0.9366765,-0.32332653
-1.0466224,0.6708975,1.5883746,1.6226162,0.56584066,0.08991427
-1.7039486,-1.6939352,0.9759404,1.7205667,-0.08242749,-0.0055628563
-0.661035,0.5754993,-0.08318113,-1.5300046,-0.46194088,0.15669745
-1.3188087,-0.9059218,-1.0903251,-1.217438,0.55565286,-0.008248635
1.4244528,-0.76980925,1.0600338,0.4980743,-1.0690781,0.12821648
0.50429493,-1.3778177,-0.44816265,-0.69451857,-0.95848316,-0.42361778
0.7223342,1.4608138,1.6700833,1.0406494,1.0799962,-1.0533409
0.5530753,0.9205278,-1.4717717,0.9837851,-1.0656056,-0.084013745
-0.023474753,1.5357229,-1.5052273,-0.07600619,-1.0504242,-0.40128365
1.3589098,1.5972781,1.3413309,-1.6402794,0.43577513,-1.2494564
-1.2211623,-0.850942,1.1850597,0.5660225,1.685882,0.014810127
0.11538452,1.2615288,-1.1885614,0.91880447,-0.77573335,-0.38234043
-1.172825,1.317467,1.0760695,-0.3028306,-0.30044758,-0.13067414
0.53940845,0.43384817,-0.099151574,0.0026193836,0.8585823,0.73499846
-0.5884978,-1.7054662,1.4211342,0.7707405,0.2058181,-0.42299932
0.5360636,-0.2822557,-0.32427153,0.63039756,1.0333499,0.98345655
-0.35342315,-1.7213427,-0.5149212,0.19011064,0.7720297,-0.6297723
1.4397504,-0.18964887,-0.4698239,0.6965233,-0.75872904,0.8347006
-1.0175871,1.4499899,0.13460886,-1.3797008,-0.49385777,-0.1856414
-1.0239738,-0.06183384,-0.68406683,-0.11959955,-1.2986627,0.14473495
-1.0240359,-1.3745825,1.0030597,-0.10935766,0.9326432,-0.25971612
1.5607965,1.6148795,-0.39300984,-0.2963319,0.6492101,-1.429084
0.58243346,-0.23272072,0.2895259,1.086783,0.23336624,0.8202575
1.6693268,0.9504334,0.26539797,-1.0461588,-0.86347085,-0.14601028
-1.4194689,-0.36824438,0.17741649,-1.7091503,0.2259072,0.094131544
-1.7073487,-1.1071465,-0.5216902,-0.101797216,-0.104526095,-0.0019721016
-1.3453174,0.5336204,-0.43311313,-0.14611074,1.5149367,0.11452029
-1.1558026,0.27242756,-0.5248903,-1.3109169,-0.545092,0.14452742
0.7064828,0.5462408,1.5263093,-1.7349962,0.7073161,0.5818302
0.62532985,-0.07834656,1.001591,1.3360814,-0.013636875,0.7896474
1.4423987,1.4406989,-0.9030247,-0.09088605,1.2974054,-1.451921
-0.8857834,-1.5611774,0.51816636,1.237577,-0.51200527,-0.22216474
-1.1713936,-1.3477067,-0.34969285,1.3702697,-0.04662519,-0.15078552
0.9234089,-1.4563223,0.5560975,1.1363118,1.195761,-1.1582615
-0.69186884,-0.4918325,-1.2980137,-1.4657195,-0.81921476,0.17227396
1.0553321,0.42209348,1.0848715,-1.2313403,1.0789952,0.9762408
-0.40346375,-0.64127827,-0.26557022,-0.7309073,-0.02642282,0.19776572
0.9950641,-0.45313865,1.2492324,1.4547832,-0.62534416,0.44994873
-1.3359936,-0.8618679,-0.43533117,1.4928026,0.79693043,0.0058434666
-0.8654354,-0.692666,-0.7894015,1.697176,0.1502701,0.116474815
0.5334028,-1.5660284,-0.2231643,1.0660313,1.5487899,-1.1908685
0.3718912,0.11045911,1.0238422,0.5506587,-0.6903967,0.53089637
-0.43397647,0.53927785,0.08299427,1.688313,-1.1667911,0.14465015
1.036576,-0.66719794,0.4173318,0.57480294,0.15799391,0.39107856
1.181276,0.09808952,-0.35409543,-0.6012496,1.6841879,1.6314206
-1.2464939,1.4545035,0.63462067,-0.017424973,-0.9941705,-0.097043686
-0.9159241,1.1077646,0.34230486,0.49918342,-0.013956351,-0.12648854
1.5888227,-1.6826628,-1.5184572,1.275292,0.761904,-1.6071866
-0.5764888,-1.3773727,1.6144723,-0.60591716,-1.4498092,-0.15587682
-0.60600924,0.71925086,-0.12602684,1.4312185,-0.9887431,0.0671727
-1.665391,-0.08494024,-0.5544602,0.93765306,0.5831658,0.024535177
-0.98297286,1.4111105,-1.0878582,-1.303142,-0.5913232,-0.17936459
0.43823862,1.2323115,1.320408,-0.6858608,0.5283588,-0.5810595
-0.22149545,-1.2421246,1.0113754,1.1233901,1.6267774,-0.5113702
-1.2477254,-1.4936578,-0.8166515,1.5331103,-0.6230441,-0.14041933
0.04711749,0.2766812,1.4392141,1.1516016,1.5157928,0.8307817
-1.1737604,0.5284477,-1.1966821,0.13275833,1.3163761,0.16254167
-1.4594203,-0.40777668,-0.0563923,0.63480467,0.36696967,0.08066232
-0.9449444,1.1292962,0.4954148,-0.405925,0.5530492,-0.15867172
-1.5057565,1.6548536,1.721866,0.40142897,0.82311517,-0.0980998
-1.0936803,-0.21098022,-1.2697748,-0.78588647,-0.95043355,0.14413945
1.7338805,0.5750767,0.99749035,0.66115093,1.5103177,0.92041963
0.33295554,-1.6370977,-0.2343099,0.10628726,-0.11430945,-0.7025306
0.5390762,-0.21634804,0.7797238,1.5321944,-0.40918708,0.5958942
-1.6050669,-1.3768824,0.008042431,0.03674854,-0.20698164,-0.030595817
-1.1283015,1.4084364,0.45959285,1.4656081,0.24884108,-0.1910576
-0.5685804,0.52848136,0.92141324,1.4073324,-0.42936718,0.17974788
0.27678984,0.900147,-0.52610856,1.0903295,-1.7179042,-0.03427696
-1.513894,-0.6936459,-0.83478564,-0.45949978,-0.806902,0.018102728
-0.73795134,0.7424554,-0.8042606,1.1765671,0.60421556,0.090648666
-1.0278972,0.6359554,1.4714249,-1.6809553,-0.11023736,0.09363052
0.011373649,-0.7944376,0.8335392,1.6771806,0.3058333,0.10121557
-0.6363988,-0.3265475,-1.4961338,-0.8926845,-1.6518885,0.14676206
-0.11315611,0.9523659,1.3083067,1.2396003,-0.020153707,-0.093493424
-1.1643399,0.41542512,1.1381788,-1.4053679,-0.8401324,0.10220894
-1.1794863,-0.081787445,-1.179999,0.86419547,0.16478899,0.21670824
-1.0015167,-0.04314022,-0.23625691,-0.24285416,0.9886215,0.34949455
-0.58489525,-1.2098532,0.5655537,-0.16314077,-1.3586544,-0.1184356
-1.3572699,-0.258597,1.709247,1.3795913,1.7156241,0.18519315
1.4554371,0.1658264,1.2731111,-0.83950055,-1.2038487,0.62969285
-0.3363552,0.70065945,0.38330707,0.15052797,-1.2892606,0.0743068
1.4933261,-0.64497524,-0.45104933,1.0618887,-0.66113466,0.39009368
0.54498994,0.61632305,1.3559859,1.1865623,-1.3886389,0.09680989
