1.3276858,-0.16516829,0.8479431,-0.67330253,1.5357878
1.4408151,1.3233448,-0.3935449,1.129828,2.7451327
-0.39823118,-0.69882524,0.5764396,-0.40946546,0.25236756
1.5939192,1.4106464,-0.7081176,-1.5045215,29.066315
-0.37201974,-0.50412655,-1.2997158,0.03667703,0.5688585
0.35527357,0.082565,-0.27086642,-1.6826384,6.6885753
-0.83468664,0.2836927,-0.90354764,-0.2094547,0.95038146
1.0213927,1.4544765,0.90466934,0.38807732,2.5551994
1.5298661,-0.35449827,-0.72428316,-0.0102392025,1.3027414
-1.2611035,-0.13198344,-0.43045148,-1.5293769,0.9706519
1.5085312,1.2239754,-0.4870402,0.44522586,3.9588025
0.32999092,1.6882541,1.2580292,0.97001624,1.4527211
1.2832257,-0.9785103,-1.632649,0.31778574,0.51116717
0.24060518,0.47660568,-1.6729277,1.6388263,1.4498914
0.8397923,-0.04219884,-1.1153706,-1.6877282,10.67698
-0.23738904,-1.6492416,-1.4149821,1.240702,0.0021222993
1.3386538,-1.5033975,1.7004948,-1.4576933,0.0712032
0.26199457,-0.46076128,-0.47561094,1.1014975,0.31707907
-0.8001011,-0.40122017,0.84259087,-0.5876186,0.3119344
0.44704202,0.25529596,1.4058667,-0.5190806,1.3312438
-0.7895548,-0.88612,-1.4883865,0.5206507,0.15778527
-0.19605915,0.37778184,-1.5333822,0.3215196,1.8316971
-0.695245,1.6933035,0.42895192,0.006882684,1.6153833
1.1528711,0.17080247,-1.39693,-0.9039534,6.652277
-1.3574243,1.115034,0.9328107,1.2303404,0.17046662
-0.79002774,-1.1051617,1.2455219,0.91039884,0.023856834
-0.4813505,1.5135162,0.32862458,-0.69730514,3.1493976
-1.0323967,-0.45073214,0.6979637,-1.4235605,0.5524397
0.16967633,1.7035627,1.2606299,1.304747,1.1438587
-1.7000964,-0.61278814,0.43134162,-1.090498,0.009401681
1.5671318,0.21008748,0.8704776,-0.8300013,2.915934
-1.4612719,0.2893339,0.5696544,0.14803576,0.12519017
1.3406264,0.42689818,-1.4374803,-0.30735922,5.548171
0.29415256,0.09170461,-1.4905522,-0.6363648,3.5585155
-0.5544952,-0.34418193,-1.1959878,-0.40492254,0.8146683
1.0743849,-0.49882486,-1.5289283,0.7800449,0.8852208
0.27589068,1.2272453,0.9449775,0.9566431,1.1550279
1.4027227,1.5565681,-0.6574197,-0.5354922,10.202502
0.1954863,1.6272389,0.26922774,-0.9318309,6.653773
-0.5383709,-0.9788191,-1.0179749,1.1873908,0.08351994
0.47086272,1.41991,0.3728157,-1.0963645,7.728283
-0.46200535,1.4919851,1.1077299,1.3357885,0.68677855
0.73381484,0.86814433,-0.7912822,-1.1414969,9.667647
1.5493562,-0.15956968,1.6630973,-0.22002244,0.93986845
1.0054555,-1.1940485,-0.30441222,0.32277694,0.116092905
-0.7488367,-0.532809,-1.2377928,-1.4524871,1.5501978
1.0040818,-1.660644,-0.20958479,0.44877437,0.0025562246
0.31576443,0.99675274,-0.33427295,-0.21353449,3.1041722
0.8841095,1.1813878,1.1389738,0.54064447,1.7467024
-1.0466224,0.6708972,1.5883749,1.6226163,0.16054602
-1.7039486,-1.6939353,0.97594047,1.720567,2.2652735e-06
-0.661035,0.57549906,-0.083181135,-1.5300047,4.0532537
-1.3188087,-0.90592194,-1.0903252,-1.2174381,0.20920372
1.4244528,-0.7698094,1.0600339,0.49807447,0.24577062
