1.327686,-0.16516814,0.8479429,2.71391
1.4408152,1.3233452,-0.3935449,2.8352275
-0.39823097,-0.69882506,0.57643944,0.5376129
1.5939194,1.4106466,-0.7081178,2.151934
-0.37201953,-0.5041263,-1.2997158,0.030590573
0.35527375,0.082565166,-0.27086654,0.99798286
-0.83468646,0.28369287,-0.90354764,0.18643102
1.021393,1.4544766,0.904669,2.0397158
1.5298662,-0.3544981,-0.7242833,0.48555318
-1.2611034,-0.13198331,-0.4304516,0.14579909
1.5085315,1.2239757,-0.48704043,2.5385664
0.32999113,1.6882542,1.2580291,0.4496376
1.2832259,-0.9785102,-1.632649,0.0013540707
0.24060537,0.47660583,-1.6729279,0.0025613012
0.8397925,-0.042198624,-1.1153706,0.21854992
-0.23738883,-1.6492414,-1.4149821,0.0001135884
1.3386539,-1.5033973,1.7004945,0.16804473
0.26199478,-0.46076113,-0.47561103,0.38728654
-0.80010086,-0.40122002,0.8425908,0.6626124
0.44704223,0.2552961,1.4058666,2.49544
-0.7895546,-0.88611984,-1.4883865,0.0032212029
-0.19605896,0.37778205,-1.5333822,0.02121217
-0.69524485,1.6933036,0.42895177,1.0268902
1.1528714,0.17080271,-1.39693,0.09273811
-1.357424,1.1150342,0.9328105,0.34883767
-0.79002756,-1.1051615,1.2455218,0.2487771
-0.4813503,1.5135163,0.3286245,1.3844405
-1.0323966,-0.45073196,0.6979637,0.43065053
0.16967654,1.7035629,1.2606298,0.39017963
-1.7000962,-0.612788,0.43134144,0.008859577
1.567132,0.21008763,0.8704773,3.59783
-1.4612718,0.28933403,0.56965417,0.26705796
1.3406265,0.4268983,-1.4374803,0.09796058
0.29415274,0.09170477,-1.4905521,0.031088352
-0.554495,-0.34418178,-1.1959879,0.05154901
1.0743852,-0.49882466,-1.5289284,0.014071075
0.2758909,1.2272455,0.94497746,1.7502003
1.402723,1.5565685,-0.6574198,2.3213744
0.1954865,1.627239,0.2692276,2.132688
-0.53837067,-0.97881895,-1.0179749,0.028033633
0.47086293,1.4199102,0.37281567,2.4600604
-0.46200514,1.4919853,1.1077297,0.6505429
0.7338151,0.8681446,-0.79128224,1.0242549
1.5493565,-0.15956955,1.663097,3.6915941
1.0054556,-1.1940483,-0.3044124,0.13319556
-0.7488365,-0.5328088,-1.237793,0.027481139
1.0040821,-1.6606439,-0.20958477,0.0037865334
0.31576464,0.99675286,-0.33427292,1.678829
0.8841097,1.181388,1.1389737,1.9628446
-1.0466222,0.6708975,1.5883745,0.57931536
-1.7039484,-1.6939352,0.9759402,2.9202361e-05
-0.66103476,0.5754993,-0.08318134,0.87241906
-1.3188084,-0.9059218,-1.0903252,0.009232703
1.424453,-0.76980925,1.0600337,1.5656394
0.5042952,-1.3778177,-0.44816285,0.039584745
0.7223344,1.4608138,1.6700832,0.21884482
0.5530755,0.9205278,-1.471772,0.08527642
-0.023474546,1.5357229,-1.5052274,0.07296764
1.35891,1.5972781,1.3413306,0.670235
-1.2211621,-0.850942,1.1850594,0.23186216
0.11538472,1.2615288,-1.1885617,0.36537185
-1.1728247,1.317467,1.0760694,0.38143682
