1.327686,-0.16516808,0.8479431,-0.67330253,-0.6165742,0.013179819
1.4408153,1.3233451,-0.3935449,1.129828,0.4224162,0.15961194
-0.3982311,-0.6988248,0.5764396,-0.40946546,-0.95329726,0.01321779
1.5939193,1.4106467,-0.7081176,-1.5045215,-0.8256481,0.020681694
-0.37201965,-0.50412655,-1.2997158,0.03667703,-0.6841388,0.097938165
0.35527387,0.08256521,-0.27086642,-1.6826384,-0.010369798,0.018215615
-0.8346865,0.2836929,-0.90354764,-0.2094547,-1.5378586,0.039640363
1.0213928,1.4544766,0.90466934,0.38807732,-1.2857237,0.02130724
1.5298662,-0.35449806,-0.72428316,-0.0102392025,-0.99701416,0.04073207
-1.2611036,-0.13198324,-0.43045148,-1.5293769,0.28521165,0.029925909
1.5085313,1.2239755,-0.4870402,0.44522586,-0.20758705,0.10229511
0.32999104,1.6882541,1.2580292,0.97001624,-0.96424526,0.0320373
1.2832258,-0.97851014,-1.632649,0.31778574,0.310965,0.21251555
0.24060528,0.4766059,-1.6729277,1.6388263,-1.3615509,0.24732636
0.8397926,-0.042198632,-1.1153706,-1.6877282,-1.026907,0.016972516
-0.23738894,-1.6492416,-1.4149821,1.240702,1.4421264,0.20959517
1.338654,-1.5033972,1.7004948,-1.4576933,1.1938174,0.006362691
0.2619949,-0.46076128,-0.47561094,1.1014975,-0.22770722,0.07554369
-0.80010074,-0.40121996,0.84259087,-0.5876186,-1.6169138,0.0066784443
0.4470421,0.25529617,1.4058667,-0.5190806,-1.6340786,0.005393424
-0.7895549,-0.8861196,-1.4883865,0.5206507,-0.2980141,0.15808156
-0.19605906,0.37778184,-1.5333822,0.3215196,1.5612382,0.4613135
-0.69524515,1.6933037,0.42895192,0.006882684,0.7997318,0.08258416
1.1528715,0.17080247,-1.39693,-0.9039534,1.1081847,0.17111312
-1.3574239,1.115034,0.9328107,1.2303404,-0.05845353,0.059711955
-0.79002786,-1.1051614,1.2455219,0.91039884,-0.06525217,0.020253967
